"SiteID","Latitude","Longitude","PhaseID","gaussianModelMu","gaussianModelSigma","aDNAID","aDNACitationID","DepositionType","RiteID","IndividualID","Dismembered","Head","BodyPositioning","BurialSide","BurialOrientationMin","BurialOrientationMax","GraveGoods","Ochre","CitationID","time_added","user_added","time_last_update","user_last_update"
"S11354","52.166","64.533","BESTA2","4107","491",\N,\N,\N,"R03755","C09359",\N,\N,\N,\N,\N,\N,\N,\N,"logvi2013a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11354","52.166","64.533","BESTA3","3879","256",\N,\N,\N,"R03756","C09360",\N,\N,\N,\N,\N,\N,\N,\N,"logvi2013a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11354","52.166","64.533","BESTA3","3879","256",\N,\N,\N,"R03757","C09361","0","1","extended","left","260","280","1",\N,"logvi2013a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11354","52.166","64.533","BESTA5","2775","219",\N,\N,\N,"R03758","C09362",\N,\N,\N,\N,\N,\N,\N,\N,"logvi2013a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S04652","56.874","9.215","BJOER1","6573","146","NEO751","allen2022a","inhumation","R03759","C09363",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11301","68.966","33.083","BOOLOST1","3225","883",\N,\N,"inhumation","R03760","C09364","0","1","crouched","back","90","100","0",\N,"колпа2019а","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11301","68.966","33.083","BOOLOST1","3225","883","NEO060","allen2022a","inhumation","R03761","C09365","0","1","extended","back","90","100","0",\N,"колпа2019а","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11301","68.966","33.083","BOOLOST1","3225","883",\N,\N,"inhumation","R03762","C09366","0","1","extended","back","90","100","0",\N,"колпа2019а","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11301","68.966","33.083","BOOLOST1","3225","883","NEO061","allen2022a","inhumation","R03763","C09367","0","1","extended","back","60","80","1",\N,"колпа2019а","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11301","68.966","33.083","BOOLOST1","3225","883",\N,\N,"inhumation","R03764","C09368","0","1","extended","back","70","90","1",\N,"колпа2019а","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11301","68.966","33.083","BOOLOST1","3225","883","NEO062","allen2022a","inhumation","R03765","C09369","0","1","extended","back","70","90","1",\N,"колпа2019а","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07871","55.570","11.532","BODAL1","6581","602","NEO814","allen2022a","inhumation","R03766","C09370","1","0",\N,\N,\N,\N,"0",\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11302","55.225","11.303","BORRE2","4032","127","NEO735","allen2022a","inhumation","R03767","C09371","1",\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11302","55.225","11.303","BORRE2","4032","127","NEO737","allen2022a","inhumation","R03768","C09372","1",\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07877","57.742","13.403","BREDG1","9654","83","NEO027","allen2022a","inhumation","R03769","C09373",\N,"1",\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11303","55.484","11.579","DOEJR1","5461","103","NEO566","allen2022a","inhumation","R03770","C09374",\N,\N,\N,\N,\N,\N,\N,\N,"niels2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11303","55.484","11.579","DOEJR1","5461","103",\N,\N,"inhumation","R03771","C09375",\N,\N,\N,\N,\N,\N,\N,\N,"niels2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11304","56.240","95.670","DOLOZ1","6199","125","NEO292","allen2022a","inhumation","R03772","C09376",\N,"1",\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07897","55.568","12.948","DOSN2","4475","151","NEO044","allen2022a","inhumation","R03773","C09377","0","1","crouched","left","315","45","1",\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07894","55.768","11.388","DRG1","6912","348","NEO732","allen2022a","inhumation","R03774","C09378","0","1","crouched","left/front","270","0","1","1","price2007a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07894","55.768","11.388","DRG1","6912","348","NEO733","allen2022a","inhumation","R03775","C09379","0","1","extended","back","270","0","1","1","price2007a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07894","55.768","11.388","DRG2","5994","401","NEO962","allen2022a","inhumation","R03776","C09380","0","1","extended","back","225","315","1","0","price2007a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07894","55.768","11.388","DRG3","5073","971","NEO822","allen2022a","inhumation","R03777","C09381","1","0",\N,\N,\N,\N,"0","0","price2007a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07894","55.768","11.388","DRG3","5073","971",\N,\N,"inhumation","R03778","C09382","1","0",\N,\N,\N,\N,"0","0","price2007a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07904","56.800","9.181","ERTEBE1","6424","296","NEO568","allen2022a","inhumation","R03779","C09383","0","1","extended","back","0","90","0","0","madse1900a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07904","56.800","9.181","ERTEBE1","6424","296","NEO569","allen2022a","inhumation","R03780","C09384","0","1","extended","back",\N,\N,"0","0","madse1900a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07904","56.800","9.181","ERTEBE1","6424","296",\N,\N,"inhumation","R03781","C09385","1","0",\N,\N,\N,\N,"0","0","madse1900a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07904","56.800","9.181","ERTEBE1","6424","296",\N,\N,"inhumation","R03782","C09386","1","0",\N,\N,\N,\N,"0","0","madse1900a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S01864","58.240","11.470","EVELN1","5935","264",\N,\N,"inhumation","R03783","C09387","1","0",\N,\N,\N,\N,"0","0","madse1900a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S01864","58.240","11.470","EVELN1","5935","264",\N,\N,"inhumation","R03784","C09388",\N,\N,\N,\N,"225","315","0","0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S01864","58.240","11.470","EVELN1","5935","264","NEO260","allen2022a","inhumation","R03785","C09389","0","1","extended","back","225","315","0","0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11305","56.401","10.715","FANED1","6650","131","NEO855","allen2022a","inhumation","R03786","C09390","0","1",\N,\N,\N,\N,"0","0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11306","56.401","10.718","FANEE1","6718","201","NEO570","allen2022a","inhumation","R03787","C09391","0","1",\N,\N,\N,\N,"0","0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11307","56.400","10.714","FANEF1","7121","232","NEO930","allen2022a","inhumation","R03788","C09392","0","1","extended","back",\N,\N,"1","1","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11309","52.200","107.000","FOFON1","7716","192","NEO199","allen2022a","inhumation","R03789","C09393",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11309","52.200","107.000","FOFON1","7716","192","NEO200","allen2022a","inhumation","R03790","C09394",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11309","52.200","107.000","FOFON1","7716","192","NEO201","allen2022a","inhumation","R03791","C09395",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11310","54.876","10.784","GAMME2","3925","141","NEO934","allen2022a","inhumation","R03792","C09396",\N,"1",\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11311","55.404","11.497","GROFT1","5494","120","NEO571","allen2022a","inhumation","R03793","C09397","1","0",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11311","55.404","11.497","GROFT1","5494","120","NEO572","allen2022a","inhumation","R03794","C09398","1","0",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S01991","43.190","2.250","GRGAZ3","7010","388",\N,\N,"inhumation","R03795","C09399","0","1",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S01991","43.190","2.250","GRGAZ3","7010","388","NEO812","allen2022a","inhumation","R03796","C09400","0","1","crouched","front",\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S01991","43.190","2.250","GRGAZ3","7010","388","NEO813","allen2022a","inhumation","R03797","C09401","0","1","crouched","right/back",\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07943","58.383","13.567","HANAS1","9674","98","NEO018","allen2022a","inhumation","R03798","C09402","0","1",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10652","56.709","10.171","HAVN1","6790","144","NEO941","allen2022a","inhumation","R03799","C09403","1","0",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11312","56.907","9.576","HEDEGA1","9630","43","NEO013","allen2022a","inhumation","R03800","C09404",\N,"0",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11313","55.853","12.559","HENBOG1","7047","258","NEO745","allen2022a","inhumation","R03801","C09405","0","1","extended","back",\N,\N,"1","0","brinc2015a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11313","55.853","12.559","HENBOG1","7047","258","NEO746","allen2022a","inhumation","R03802","C09406",\N,\N,\N,\N,\N,\N,\N,"0","brinc2015a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11313","55.853","12.559","HENBOG1","7047","258","NEO747","allen2022a","inhumation","R03803","C09407",\N,\N,\N,\N,\N,\N,\N,"0","brinc2015a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11313","55.853","12.559","HENBOG1","7047","258","NEO748","allen2022a","inhumation","R03804","C09408",\N,\N,\N,\N,\N,\N,\N,"0","brinc2015a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11313","55.853","12.559","HENBOG1","7047","258","NEO749","allen2022a","inhumation","R03805","C09409",\N,\N,\N,\N,\N,\N,\N,"0","brinc2015a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11315","56.251","10.755","HOLM-DJU1","6908","237","NEO001","allen2022a","inhumation","R03806","C09410",\N,"0",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10220","55.708","12.250","GUNDEBA","3882","880","NEO946","allen2022a","inhumation","R03807","C09411",\N,"1",\N,\N,\N,\N,"0","0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11316","58.064","7.743","HUMME1","9600","248","NEO017","allen2022a","inhumation","R03808","C09412",\N,"1",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11316","58.064","7.743","HUMME1","9600","248","H22","günth2018a","inhumation","R03809","C09413",\N,"1",\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11316","58.064","7.743","HUMME1","9600","248","H26","günth2018a","inhumation","R03810","C09414",\N,"0",\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11370","67.805","14.660","STEIG1","6329","286","Stg001","günth2018a","inhumation","R03811","C09415",\N,"0",\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S03879","57.286","17.971","STOFOR1","8755","765","Sf9","günth2018a","inhumation","R03812","C09416",\N,"1",\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S03879","57.286","17.971","STOFOR1","8755","765","Sf11","günth2018a","inhumation","R03813","C09417",\N,\N,\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S03879","57.286","17.971","STOFOR1","8755","765","Sf12","günth2018a","inhumation","R03814","C09418",\N,\N,\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S03879","57.286","17.971","STOFOR1","8755","765","Sf13","günth2018a","inhumation","R03815","C09419",\N,\N,\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08169","57.817","18.533","STOBJE1","8795","220","sbj001","günth2018a","inhumation","R03816","C09420","0","1",\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11316","58.064","7.743","HUMME1","9600","248",\N,\N,"inhumation","R03817","C09421","1",\N,\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11316","58.064","7.743","HUMME1","9600","248",\N,\N,"inhumation","R03818","C09422","1",\N,\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11316","58.064","7.743","HUMME1","9600","248",\N,\N,"inhumation","R03819","C09423",\N,\N,\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11316","58.064","7.743","HUMME1","9600","248",\N,\N,"inhumation","R03820","C09424",\N,\N,\N,\N,\N,\N,\N,"0","günth2018a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10658","55.601","11.312","JORLO1","5415","374","NEO023","allen2022a","inhumation","R03821","C09425",\N,"1",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07990","56.433","10.789","KAINS1","4814","174",\N,\N,"inhumation","R03822","C09426","1","0",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S07990","56.433","10.789","KAINS1","4814","174","NEO025","allen2022a","inhumation","R03823","C09427","1","0",\N,\N,\N,\N,\N,"0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11317","55.555","13.023","KASTA1","4510","190",\N,\N,"inhumation","R03824","C09428","0","1",\N,\N,"135","225","1","0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11317","55.555","13.023","KASTA1","4510","190",\N,\N,"inhumation","R03825","C09429","0","1",\N,\N,"315","45","1","0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11317","55.555","13.023","KASTA1","4510","190","NEO051","allen2022a","inhumation","R03826","C09430","0","1",\N,\N,"135","225","1","0","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11318","48.966","38.238","KLESH1","4924","191","NEO276","allen2022a","inhumation","R03827","C09431","0","1","extended","back",\N,\N,\N,"1","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11318","48.966","38.238","KLESH1","4924","191","NEO277","allen2022a","inhumation","R03828","C09432","1","1",\N,\N,\N,\N,\N,"1","allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11318","48.966","38.238","KLESH2","3021","451","NEO278","allen2022a","inhumation","R03829","C09433","0","1",\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK1","5463","89","NEO575","allen2022a","inhumation","R03830","C09434",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK1","5463","89","NEO725","allen2022a","inhumation","R03831","C09435",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK1","5463","89","NEO728","allen2022a","inhumation","R03832","C09436",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK1","5463","89","NEO730","allen2022a","inhumation","R03833","C09437",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK2","4699","145",\N,\N,"inhumation","R03834","C09438",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK2","4699","145","NEO582","allen2022a","inhumation","R03835","C09439",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK2","4699","145","NEO579","allen2022a","inhumation","R03836","C09440",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK2","4699","145","NEO580","allen2022a","inhumation","R03837","C09441",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK2","4699","145","NEO581","allen2022a","inhumation","R03838","C09442",\N,\N,"heap",\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156",\N,\N,"inhumation","R03839","C09443",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156",\N,\N,"inhumation","R03840","C09444",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156",\N,\N,"inhumation","R03841","C09445",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156","NEO576","allen2022a","inhumation","R03842","C09446",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156","NEO577","allen2022a","inhumation","R03843","C09447",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156","NEO726","allen2022a","inhumation","R03844","C09448",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156","NEO731","allen2022a","inhumation","R03845","C09449",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156","NEO727","allen2022a","inhumation","R03846","C09450",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156","NEO729","allen2022a","inhumation","R03847","C09451",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156","NEO578","allen2022a","inhumation","R03848","C09452",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08010","55.109","10.110","KLOKK","5689","156","NEO724","allen2022a","inhumation","R03849","C09453",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08014","56.375","10.573","KOED1","7242","145","NEO583","allen2022a","inhumation","R03850","C09454",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08014","56.375","10.573","KOED1","7242","145","NEO584","allen2022a","inhumation","R03851","C09455",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08014","56.375","10.573","KOED1","7242","145","NEO585","allen2022a","inhumation","R03852","C09456",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08014","56.375","10.573","KOED1","7242","145","NEO586","allen2022a","inhumation","R03853","C09457",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10332","55.404","10.133","KOELEM","10424","42","NEO254","allen2022a","bog body","R03854","C09458",\N,\N,"scattered",\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11319","55.402","12.367","KO-SO1","9243","75","NEO759","allen2022a","inhumation","R03855","C09459",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11320","56.362","10.593","KOLIN3","4041","168","NEO738","allen2022a","inhumation","R03856","C09460","1",\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S11320","56.362","10.593","KOLIN3","4041","168","NEO739","allen2022a","inhumation","R03857","C09461","1",\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08021","55.582","11.548","KO792","8412","724","NEO587","allen2022a","inhumation","R03858","C09462",\N,"1",\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08021","55.582","11.548","KO792","8412","724","NEO035","sjögr2022a","inhumation","R03859","C09463",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08394","55.340","11.185","KORNO1","7221","283","NEO588","sjögr2022a","inhumation","R03860","C09464",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08394","55.340","11.185","KORNO1","7221","283","NEO589","allen2022a","inhumation","R03861","C09465",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S08394","55.340","11.185","KORNO1","7221","283","NEO791","allen2022a","inhumation","R03862","C09466",\N,\N,\N,\N,\N,\N,\N,\N,"allen2022a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10221","55.703","11.855","KYNDMN","4867","381","RISE066","sjögr2022a","inhumation","R03863","C09467",\N,\N,"extended","back",\N,\N,\N,\N,"frei2019a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10221","55.703","11.855","KYNDMN","4867","381",\N,\N,"inhumation","R03864","C09468",\N,\N,\N,\N,\N,\N,\N,\N,"frei2019a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10221","55.703","11.855","KYNDMN","4867","381",\N,\N,"inhumation","R03865","C09469",\N,\N,\N,\N,\N,\N,\N,\N,"frei2019a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10221","55.703","11.855","KYNDMN","4867","381","RISE061","sjögr2022a","inhumation","R03866","C09470",\N,\N,\N,\N,\N,\N,\N,\N,"frei2019a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10221","55.703","11.855","KYNDMN","4867","381","RISE062","sjögr2022a","inhumation","R03867","C09471",\N,\N,\N,\N,\N,\N,\N,\N,"frei2019a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10221","55.703","11.855","KYNDMN","4867","381","RISE064","sjögr2022a","inhumation","R03868","C09472",\N,\N,\N,\N,\N,\N,\N,\N,"frei2019a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10221","55.703","11.855","KYNDMN","4867","381","RISE065","sjögr2022a","inhumation","R03869","C09473",\N,\N,\N,\N,\N,\N,\N,\N,"frei2019a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10221","55.703","11.855","KYNDLN","3924","139","RISE063","sjögr2022a","inhumation","R03870","C09474",\N,\N,\N,\N,\N,\N,\N,\N,"frei2019a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10221","55.703","11.855","KYNDUBA","3296","133",\N,\N,"cremation","R03871","C09475",\N,\N,\N,\N,\N,\N,"1",\N,"ebbes2008a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
