ItemID,IndividualID,SiteID,PhaseID,RiteID,GraveGoods,Object,Material,MaterialType
Item-10430,C04879,S10527,BUDAK1,R02576,1,bead,stone,limestone
Item-10430,C04879,S10527,BUDAK1,R02576,1,bead,shell,animal: mollusca
Item-10430,C04879,S10527,BUDAK1,R02576,1,bead,shell,animal: mollusca
Item-10431,C04880,S10527,BUDAK1,R02577,1,vessel,clay,clay: pottery
Item-10432,C04881,S10527,BUDAK1,R02578,1,vessel,clay,clay: pottery
Item-10432,C04881,S10527,BUDAK1,R02578,1,axe: flat,stone,serpentinite
Item-10432,C04881,S10527,BUDAK1,R02578,1,core,stone,hornstone
Item-10432,C04881,S10527,BUDAK1,R02578,1,blade,stone,limnic quartzite
Item-10434,C04883,S10527,BUDAK1,R02580,1,vessel,clay,clay: pottery
Item-10434,C04883,S10527,BUDAK1,R02580,1,vessel,clay,clay: pottery
Item-10435,C04884,S10527,BUDAK1,R02581,1,rectangle,stone,limnic quartzite
Item-10436,C04885,S10527,BUDAK1,R02582,1,,bone,animal
Item-10436,C04885,S10527,BUDAK1,R02582,1,vessel,clay,clay: pottery
Item-10436,C04885,S10527,BUDAK1,R02582,1,vessel,clay,clay: pottery
Item-10437,C04886,S10527,BUDAK1,R02583,1,bead,metal,copper
Item-10437,C04886,S10527,BUDAK1,R02583,1,bead,shell,animal: mollusca: snail
Item-10437,C04886,S10527,BUDAK1,R02583,1,blade,stone,radiolarite
Item-10437,C04886,S10527,BUDAK1,R02583,1,bead,shell,animal: mollusca
Item-10438,C04887,S10527,BUDAK1,R02584,1,vessel,clay,clay: pottery
Item-10439,C04888,S10527,BUDAK1,R02585,1,vessel,clay,clay: pottery
Item-10441,C04891,S10527,BUDAK1,R02588,1,vessel,clay,clay: pottery
Item-10441,C04891,S10527,BUDAK1,R02588,1,vessel,clay,clay: pottery
Item-10442,C04892,S10527,BUDAK1,R02589,1,,bone,animal
Item-10442,C04892,S10527,BUDAK1,R02589,1,,stone,
Item-10442,C04892,S10527,BUDAK1,R02589,1,,shell,animal: mollusca: snail
Item-10443,C04893,S10527,BUDAK1,R02590,1,vessel,clay,clay: pottery
Item-10443,C04893,S10527,BUDAK1,R02590,1,vessel,clay,clay: pottery
Item-10444,C04894,S10527,BUDAK1,R02591,1,grinding stone,,
Item-10444,C04894,S10527,BUDAK1,R02591,1,awl,bone,animal
Item-10444,C04894,S10527,BUDAK1,R02591,1,vessel,clay,clay: pottery
Item-10444,C04894,S10527,BUDAK1,R02591,1,vessel,clay,clay: pottery
Item-10444,C04894,S10527,BUDAK1,R02591,1,vessel,clay,clay: pottery
Item-10445,C04895,S10527,BUDAK1,R02592,1,,shell,animal: mollusca: snail
Item-10445,C04895,S10527,BUDAK1,R02592,1,blade,stone,jasper
Item-10445,C04895,S10527,BUDAK1,R02592,1,bead,stone,limestone
Item-10445,C04895,S10527,BUDAK1,R02592,1,bead,stone,limestone
Item-10445,C04895,S10527,BUDAK1,R02592,1,bead,stone,limestone
Item-10445,C04895,S10527,BUDAK1,R02592,1,bead,stone,limestone
Item-10445,C04895,S10527,BUDAK1,R02592,1,,shell,animal: mollusca
Item-10445,C04895,S10527,BUDAK1,R02592,1,,shell,animal: mollusca
Item-10445,C04895,S10527,BUDAK1,R02592,1,bead,shell,animal: mollusca
Item-10445,C04895,S10527,BUDAK1,R02592,1,,shell,animal: mollusca: snail
Item-10446,C04896,S10527,BUDAK1,R02593,1,vessel,clay,clay: pottery
Item-10446,C04896,S10527,BUDAK1,R02593,1,chisel,metal,copper
Item-10448,C04898,S10527,BUDAK1,R02595,1,vessel,clay,clay: pottery
Item-10448,C04898,S10527,BUDAK1,R02595,1,bead,stone,limestone
Item-10448,C04898,S10527,BUDAK1,R02595,1,,shell,animal: mollusca
Item-10449,C04899,S10527,BUDAK1,R02596,1,pebble,stone,flint/chert
Item-10451,C04901,S10527,BUDAK1,R02598,1,vessel,clay,clay: pottery
Item-10451,C04901,S10527,BUDAK1,R02598,1,vessel,clay,clay: pottery
Item-10451,C04901,S10527,BUDAK1,R02598,1,vessel,clay,clay: pottery
Item-10451,C04901,S10527,BUDAK1,R02598,1,,stone,mauve
Item-10451,C04901,S10527,BUDAK1,R02598,1,scraper: side,stone,radiolarite
Item-10452,C04902,S10527,BUDAK1,R02599,1,vessel,clay,clay: pottery
Item-10452,C04902,S10527,BUDAK1,R02599,1,vessel,clay,clay: pottery
Item-10452,C04902,S10527,BUDAK1,R02599,1,debitage,stone,limnic quartzite
Item-10452,C04902,S10527,BUDAK1,R02599,1,,stone,
Item-10454,C04904,S10527,BUDAK1,R02601,1,vessel,clay,clay: pottery
Item-10454,C04904,S10527,BUDAK1,R02601,1,vessel,clay,clay: pottery
Item-10454,C04904,S10527,BUDAK1,R02601,1,vessel,clay,clay: pottery
Item-10454,C04904,S10527,BUDAK1,R02601,1,,stone,
Item-10455,C04905,S10527,BUDAK1,R02602,1,vessel,clay,clay: pottery
Item-10455,C04905,S10527,BUDAK1,R02602,1,vessel,clay,clay: pottery
Item-10455,C04905,S10527,BUDAK1,R02602,1,,shell,animal: mollusca
Item-10456,C04906,S10527,BUDAK1,R02603,1,vessel,clay,clay: pottery
Item-10456,C04906,S10527,BUDAK1,R02603,1,vessel,clay,clay: pottery
Item-10456,C04906,S10527,BUDAK1,R02603,1,core,stone,radiolarite
Item-10456,C04906,S10527,BUDAK1,R02603,1,debitage,stone,radiolarite
Item-10457,C04907,S10527,BUDAK1,R02604,1,vessel,clay,clay: pottery
Item-10457,C04907,S10527,BUDAK1,R02604,1,vessel,clay,clay: pottery
Item-10458,C04908,S10527,BUDAK1,R02605,1,vessel,clay,clay: pottery
Item-10458,C04908,S10527,BUDAK1,R02605,1,flake,stone,radiolarite
Item-10459,C04910,S10527,BUDAK1,R02607,1,plaque,shell,
Item-10459,C04910,S10527,BUDAK1,R02607,1,blade,stone,limnic quartzite
Item-10459,C04910,S10527,BUDAK1,R02607,1,bead,stone,limestone
Item-10459,C04910,S10527,BUDAK1,R02607,1,bead,shell,animal: mollusca
Item-10459,C04910,S10527,BUDAK1,R02607,1,bead,shell,animal: mollusca
Item-10460,C04911,S10527,BUDAK1,R02608,1,bead,metal,copper
Item-10460,C04911,S10527,BUDAK1,R02608,1,bead,stone,limestone
Item-10460,C04911,S10527,BUDAK1,R02608,1,bead,shell,animal: mollusca
Item-10462,C04913,S10527,BUDAK1,R02610,1,vessel,clay,clay: pottery
Item-10462,C04913,S10527,BUDAK1,R02610,1,bead,stone,limestone
Item-10462,C04913,S10527,BUDAK1,R02610,1,bead,stone,limestone
Item-10462,C04913,S10527,BUDAK1,R02610,1,bead,shell,animal: mollusca
Item-10462,C04913,S10527,BUDAK1,R02610,1,bead,shell,animal: mollusca
Item-10462,C04913,S10527,BUDAK1,R02610,1,bead,shell,animal: mollusca
Item-10462,C04913,S10527,BUDAK1,R02610,1,vessel,clay,clay: pottery
Item-10463,C04914,S10527,BUDAK1,R02611,1,vessel,clay,clay: pottery
Item-10463,C04914,S10527,BUDAK1,R02611,1,bead,metal,copper
Item-10463,C04914,S10527,BUDAK1,R02611,1,trapeze,stone,limnic quartzite
Item-10463,C04914,S10527,BUDAK1,R02611,1,bead,stone,limestone
Item-10463,C04914,S10527,BUDAK1,R02611,1,bead,shell,animal: mollusca
Item-10463,C04914,S10527,BUDAK1,R02611,1,bead,shell,animal: mollusca
Item-10463,C04914,S10527,BUDAK1,R02611,1,plaque,shell,animal: mollusca
Item-10465,C04916,S10527,BUDAK1,R02613,1,vessel,clay,clay: pottery
Item-10466,C04917,S10527,BUDAK1,R02614,1,vessel,clay,clay: pottery
Item-10466,C04917,S10527,BUDAK1,R02614,1,,stone,
Item-10466,C04917,S10527,BUDAK1,R02614,1,,shell,animal: mollusca
Item-10466,C04917,S10527,BUDAK1,R02614,1,vessel,clay,clay: pottery
Item-10466,C04917,S10527,BUDAK1,R02614,1,vessel,clay,clay: pottery
Item-10466,C04917,S10527,BUDAK1,R02614,1,vessel,clay,clay: pottery
Item-10467,C04918,S10527,BUDAK1,R02615,1,chisel,bone,animal
Item-10467,C04918,S10527,BUDAK1,R02615,1,vessel,clay,clay: pottery
Item-10467,C04918,S10527,BUDAK1,R02615,1,vessel,clay,clay: pottery
Item-10467,C04918,S10527,BUDAK1,R02615,1,,stone,
Item-10468,C04919,S10527,BUDAK1,R02616,1,burin,stone,radiolarite
Item-10470,C04921,S10527,BUDAK1,R02618,1,vessel,clay,clay: pottery
Item-10470,C04921,S10527,BUDAK1,R02618,1,blade,stone,radiolarite
Item-10471,C04922,S10527,BUDAK1,R02619,1,bead,stone,limestone
Item-10471,C04922,S10527,BUDAK1,R02619,1,pebble,stone,radiolarite
Item-10472,C04923,S10527,BUDAK1,R02620,1,vessel,clay,clay: pottery
Item-10472,C04923,S10527,BUDAK1,R02620,1,burin,stone,hornstone
Item-10473,C04924,S10527,BUDAK1,R02621,1,vessel,clay,clay: pottery
Item-10473,C04924,S10527,BUDAK1,R02621,1,pebble,stone,lydite
Item-10473,C04924,S10527,BUDAK1,R02621,1,bead,stone,limestone
Item-10473,C04924,S10527,BUDAK1,R02621,1,bead,shell,animal: mollusca
Item-10473,C04924,S10527,BUDAK1,R02621,1,bead,shell,animal: mollusca
Item-10473,C04924,S10527,BUDAK1,R02621,1,bead,shell,animal: mollusca
Item-10473,C04924,S10527,BUDAK1,R02621,1,vessel,clay,clay: pottery
Item-10473,C04924,S10527,BUDAK1,R02621,1,vessel,clay,clay: pottery
Item-10473,C04924,S10527,BUDAK1,R02621,1,vessel,clay,clay: pottery
Item-10474,C04925,S10527,BUDAK1,R02622,1,core,stone,flint/chert
Item-10477,C04928,S10527,BUDAK1,R02625,1,vessel,clay,clay: pottery
Item-10477,C04928,S10527,BUDAK1,R02625,1,vessel,clay,clay: pottery
Item-10477,C04928,S10527,BUDAK1,R02625,1,vessel,clay,clay: pottery
Item-10478,C04929,S10527,BUDAK1,R02626,1,plaque,shell,animal: mollusca
Item-10480,C04931,S10527,BUDAK1,R02628,1,artefact,,
Item-10480,C04931,S10527,BUDAK1,R02628,1,bead,stone,limestone
Item-10481,C04932,S10527,BUDAK1,R02629,1,vessel,clay,clay: pottery
Item-10482,C04933,S10527,BUDAK1,R02630,1,blade,stone,
Item-10483,C04934,S10527,BUDAK1,R02631,1,vessel,clay,clay: pottery
Item-10483,C04934,S10527,BUDAK1,R02631,1,bead,metal,copper
Item-10483,C04934,S10527,BUDAK1,R02631,1,,stone,
Item-10483,C04934,S10527,BUDAK1,R02631,1,bead,stone,limestone
Item-10483,C04934,S10527,BUDAK1,R02631,1,bead,shell,animal: mollusca
Item-10488,C04940,S10527,BUDAK1,R02637,1,pebble,stone,radiolarite
Item-10495,C05070,S10527,BUDAK1,R02767,1,bead,,
Item-10495,C05070,S10527,BUDAK1,R02767,1,plaque,shell,
Item-10496,C05072,S10527,BUDAK1,R02769,1,bead,,
Item-10496,C05072,S10527,BUDAK1,R02769,1,bead,metal,copper
Item-10496,C05072,S10527,BUDAK1,R02769,1,bead,metal,copper
Item-10496,C05072,S10527,BUDAK1,R02769,1,,shell,
Item-10496,C05072,S10527,BUDAK1,R02769,1,,shell,
Item-10496,C05072,S10527,BUDAK1,R02769,1,trapeze,stone,flint/chert
Item-10496,C05072,S10527,BUDAK1,R02769,1,trapeze,stone,radiolarite
Item-10496,C05072,S10527,BUDAK1,R02769,1,trapeze,stone,limnic quartzite
Item-10496,C05072,S10527,BUDAK1,R02769,1,bead,shell,animal: mollusca
Item-10497,C05074,S10527,BUDAK1,R02771,1,vessel,clay,clay: pottery
Item-10497,C05074,S10527,BUDAK1,R02771,1,,stone,
Item-10497,C05074,S10527,BUDAK1,R02771,1,bead,stone,limestone
Item-10501,C05083,S10527,BUDAK1,R02780,1,,metal,copper
Item-10502,C05087,S10527,BUDAK1,R02784,1,bead,stone,limestone
Item-10502,C05087,S10527,BUDAK1,R02784,1,bead,shell,animal: mollusca
Item-10502,C05087,S10527,BUDAK1,R02784,1,,shell,animal: mollusca
Item-10502,C05087,S10527,BUDAK1,R02784,1,,shell,animal: mollusca
Item-10504,C05090,S10527,BUDAK1,R02787,1,vessel,clay,clay: pottery
Item-10510,C05102,S10527,BUDAK1,R02799,1,burin,stone,radiolarite
Item-10511,C05105,S10527,BUDAK1,R02802,1,vessel,clay,clay: pottery
Item-10511,C05105,S10527,BUDAK1,R02802,1,vessel,clay,clay: pottery
Item-10511,C05105,S10527,BUDAK1,R02802,1,vessel,clay,clay: pottery
Item-10512,C05107,S10527,BUDAK1,R02804,1,blade,stone,limnic quartzite
Item-10513,C05115,S10527,BUDAK1,R02812,1,pebble,stone,radiolarite
Item-10514,C05117,S10527,BUDAK1,R02814,1,vessel,clay,clay: pottery
Item-10514,C05117,S10527,BUDAK1,R02814,1,,stone,radiolarite
Item-10514,C05117,S10527,BUDAK1,R02814,1,flake,stone,radiolarite
Item-10514,C05117,S10527,BUDAK1,R02814,1,bead,stone,limestone
Item-10514,C05117,S10527,BUDAK1,R02814,1,bead,stone,limestone
Item-10516,C05122,S10527,BUDAK1,R02819,1,arrowhead,antler,
Item-10516,C05122,S10527,BUDAK1,R02819,1,,wood,charcoal
Item-10517,C05123,S10527,BUDAK1,R02820,1,vessel,clay,clay: pottery
Item-10517,C05123,S10527,BUDAK1,R02820,1,,stone,
Item-10520,C05138,S10527,BUDAK1,R02835,1,blade,stone,flint/chert
Item-10521,C05148,S10527,BUDAK1,R02845,1,vessel,clay,clay: pottery
Item-10522,C05151,S10527,BUDAK1,R02848,1,pebble,stone,radiolarite
Item-10523,C05154,S10527,BUDAK1,R02851,1,bead,shell,animal: mollusca
Item-10523,C05154,S10527,BUDAK1,R02851,1,,tooth: canine: upper,animal: wild boar
Item-10523,C05154,S10527,BUDAK1,R02851,1,,tooth,animal: wild boar
Item-10524,C05157,S10527,BUDAK1,R02854,1,vessel,clay,clay: pottery
Item-10524,C05157,S10527,BUDAK1,R02854,1,plaque,shell,
Item-10524,C05157,S10527,BUDAK1,R02854,1,bead,stone,limestone
Item-10525,C05158,S10527,BUDAK1,R02855,1,vessel,clay,clay: pottery
Item-10525,C05158,S10527,BUDAK1,R02855,1,point,stone,radiolarite
Item-10525,C05158,S10527,BUDAK1,R02855,1,pebble,stone,radiolarite
Item-10525,C05158,S10527,BUDAK1,R02855,1,vessel,clay,clay: pottery
Item-10525,C05158,S10527,BUDAK1,R02855,1,vessel,clay,clay: pottery
Item-10526,C05162,S10527,BUDAK1,R02859,1,vessel,clay,clay: pottery
Item-10528,C05164,S10527,BUDAK1,R02861,1,vessel,clay,clay: pottery
Item-10529,C05165,S10527,BUDAK1,R02862,1,vessel,clay,clay: pottery
Item-10529,C05165,S10527,BUDAK1,R02862,1,bead,metal,copper
Item-10529,C05165,S10527,BUDAK1,R02862,1,bead,stone,limestone
Item-10530,C05166,S10527,BUDAK1,R02863,1,vessel,clay,clay: pottery
Item-10530,C05166,S10527,BUDAK1,R02863,1,bead,stone,limestone
Item-10530,C05166,S10527,BUDAK1,R02863,1,,shell,animal: mollusca
Item-10530,C05166,S10527,BUDAK1,R02863,1,,shell,animal: mollusca
Item-10531,C05167,S10527,BUDAK1,R02864,1,bead,stone,limestone
Item-10531,C05167,S10527,BUDAK1,R02864,1,bead,shell,animal: mollusca
Item-10533,C05170,S10527,BUDAK1,R02867,1,vessel,clay,clay: pottery
Item-10533,C05170,S10527,BUDAK1,R02867,1,vessel,clay,clay: pottery
Item-10533,C05170,S10527,BUDAK1,R02867,1,vessel,clay,clay: pottery
Item-10533,C05170,S10527,BUDAK1,R02867,1,vessel,clay,clay: pottery
Item-10534,C05172,S10527,BUDAK1,R02869,1,,shell,animal: mollusca: snail
Item-10534,C05172,S10527,BUDAK1,R02869,1,,stone,
Item-10537,C05175,S10527,BUDAK1,R02872,1,vessel,clay,clay: pottery
Item-10538,C05177,S10527,BUDAK1,R02874,1,vessel,clay,clay: pottery
Item-10539,C05179,S10527,BUDAK1,R02876,1,vessel,clay,clay: pottery
Item-10539,C05179,S10527,BUDAK1,R02876,1,,stone,
Item-10539,C05179,S10527,BUDAK1,R02876,1,,shell,animal: mollusca
Item-10539,C05179,S10527,BUDAK1,R02876,1,bead,shell,animal: mollusca
Item-10539,C05179,S10527,BUDAK1,R02876,1,vessel,clay,clay: pottery
Item-10540,C05184,S10527,BUDAK1,R02881,1,vessel,clay,clay: pottery
Item-10541,C05186,S10527,BUDAK1,R02883,1,vessel,clay,clay: pottery
Item-10541,C05186,S10527,BUDAK1,R02883,1,,stone,
Item-10541,C05186,S10527,BUDAK1,R02883,1,vessel,clay,clay: pottery
Item-10543,C05190,S10527,BUDAK1,R02887,1,vessel,clay,clay: pottery
Item-10544,C05191,S10527,BUDAK1,R02888,1,debitage,stone,flint/chert
Item-10544,C05191,S10527,BUDAK1,R02888,1,,shell,animal: mollusca
Item-10545,C05229,S10527,BUDAK1,R02926,1,,stone,
Item-10545,C05229,S10527,BUDAK1,R02926,1,,shell,animal: mollusca
Item-10546,C05230,S10527,BUDAK1,R02927,1,vessel,clay,clay: pottery
Item-10546,C05230,S10527,BUDAK1,R02927,1,vessel,clay,clay: pottery
Item-10547,C05232,S10527,BUDAK1,R02929,1,vessel,clay,clay: pottery
Item-10548,C04757,S10527,BUDAK1,R02454,1,vessel,clay,clay: pottery
Item-10548,C04757,S10527,BUDAK1,R02454,1,bead,metal,copper
Item-10548,C04757,S10527,BUDAK1,R02454,1,bead,metal,copper
Item-10548,C04757,S10527,BUDAK1,R02454,1,point,stone,radiolarite
Item-10548,C04757,S10527,BUDAK1,R02454,1,burin,stone,limnic quartzite
Item-10548,C04757,S10527,BUDAK1,R02454,1,burin,stone,limnic quartzite
Item-10548,C04757,S10527,BUDAK1,R02454,1,bead,stone,
Item-10548,C04757,S10527,BUDAK1,R02454,1,bead,shell,animal: mollusca
Item-10549,C04766,S10527,BUDAK1,R02463,1,vessel,clay,clay: pottery
Item-10549,C04766,S10527,BUDAK1,R02463,1,vessel,clay,clay: pottery
Item-10551,C04878,S10527,BUDAK1,R02575,1,vessel,clay,clay: pottery
Item-10552,C05068,S10527,BUDAK1,R02765,1,vessel,clay,clay: pottery
Item-10552,C05068,S10527,BUDAK1,R02765,1,blade,stone,
Item-10552,C05068,S10527,BUDAK1,R02765,1,flake,stone,flint
Item-10565,C07432,S11013,BRANNLA1,R01382,1,,,
Item-10566,C07435,S11013,BRANNLA1,R01385,1,ring: temple,metal,bronze
Item-10566,C07435,S11013,BRANNLA1,R01385,1,,bone: paw,animal: dog
Item-10567,C07436,S11013,BRANNLA1,R01386,1,vessel,clay,clay: pottery
Item-10569,C07450,S04332,BREZULO2,R01388,1,vessel,clay,clay: pottery
Item-10571,C07454,S11014,CACHOV3,R01392,1,vessel,clay,clay: pottery
Item-10571,C07454,S11014,CACHOV3,R01392,1,ring: temple: spiral,metal,copper
Item-10571,C07454,S11014,CACHOV3,R01392,1,bead,metal,copper
Item-10571,C07454,S11014,CACHOV3,R01392,1,blade,stone,flint
Item-10571,C07454,S11014,CACHOV3,R01392,1,whetstone,stone,
Item-10572,C07460,S11014,CACHOV3,R01398,1,vessel,clay,clay: pottery
Item-10572,C07460,S11014,CACHOV3,R01398,1,blade,stone,flint
Item-10572,C07460,S11014,CACHOV3,R01398,1,whetstone,stone,
Item-10572,C07460,S11014,CACHOV3,R01398,1,,bone,animal
Item-10574,C07466,S11016,HOLUB1,R01404,1,vessel,clay,clay: pottery
Item-10574,C07466,S11016,HOLUB1,R01404,1,spiral,metal,copper
Item-10574,C07466,S11016,HOLUB1,R01404,1,ring: temple,metal,copper
Item-10576,C07469,S11017,HOS-PAL6,R01407,1,vessel,clay,clay: pottery
Item-10577,C07470,S11017,HOS-PAL6,R01408,1,vessel,clay,clay: pottery
Item-10581,C07489,S11019,KNEZE1,R01419,1,,,
Item-10582,C07491,S11019,KNEZE2,R01421,1,earring,metal,copper/bronze
Item-10583,C07493,S11019,KNEZE2,R01423,1,vessel,clay,clay: pottery
Item-10583,C07493,S11019,KNEZE2,R01423,1,pin,bone,animal
Item-10584,C07494,S11019,KNEZE2,R01424,1,vessel,clay,clay: pottery
Item-10584,C07494,S11019,KNEZE2,R01424,1,earring,metal,bronze
Item-10585,C07495,S11019,KNEZE2,R01425,1,vessel,clay,clay: pottery
Item-10586,C07497,S11019,KNEZE2,R01427,1,vessel,clay,clay: pottery
Item-10587,C07498,S11019,KNEZE2,R01428,1,vessel,clay,clay: pottery
Item-10588,C07499,S11020,KOLI12,R01429,1,vessel,clay,clay: pottery
Item-10589,C07500,S11020,KOLI12,R01430,1,point,bone,animal
Item-10593,C07506,S11020,KOLI18,R01436,1,armring,metal,bronze
Item-10593,C07506,S11020,KOLI18,R01436,1,tool,bone,animal
Item-10593,C07506,S11020,KOLI18,R01436,1,bead,resin,amber
Item-10594,C07507,S11020,KOLI18,R01437,1,vessel,clay,clay: pottery
Item-10595,C07508,S11020,KOLI18,R01438,1,vessel,clay,clay: pottery
Item-10595,C07508,S11020,KOLI18,R01438,1,pin,metal,bronze
Item-10595,C07508,S11020,KOLI18,R01438,1,earring,metal,bronze
Item-10595,C07508,S11020,KOLI18,R01438,1,spiral,metal,bronze
Item-10595,C07508,S11020,KOLI18,R01438,1,,bone: shoulder blade,animal
Item-10595,C07508,S11020,KOLI18,R01438,1,hook,bone,animal
Item-10595,C07508,S11020,KOLI18,R01438,1,disc,bone,animal
Item-10596,C07509,S11020,KOLI18,R01439,1,vessel,clay,clay: pottery
Item-10596,C07509,S11020,KOLI18,R01439,1,pin,metal,bronze
Item-10596,C07509,S11020,KOLI18,R01439,1,earring,metal,bronze
Item-10597,C07510,S11021,KOLI24,R01440,1,vessel,clay,clay: pottery
Item-10597,C07510,S11021,KOLI24,R01440,1,arrowhead,stone,flint
Item-10597,C07510,S11021,KOLI24,R01440,1,dagger,stone,flint
Item-10597,C07510,S11021,KOLI24,R01440,1,vessel,clay,clay: pottery
Item-10598,C07511,S11021,KOLI24,R01441,1,vessel,clay,clay: pottery
Item-10598,C07511,S11021,KOLI24,R01441,1,vessel,clay,clay: pottery
Item-10598,C07511,S11021,KOLI24,R01441,1,ring,bone,animal
Item-10599,C07512,S11021,KOLI24,R01442,1,vessel,clay,clay: pottery
Item-10599,C07512,S11021,KOLI24,R01442,1,vessel,clay,clay: pottery
Item-10600,C07516,S11022,KOLI62,R01446,1,vessel,clay,clay: pottery
Item-10601,C07517,S11023,KOLI71,R01447,1,vessel,clay,clay: pottery
Item-10601,C07517,S11023,KOLI71,R01447,1,awl,bone,animal
Item-10601,C07517,S11023,KOLI71,R01447,1,tool,stone,flint
Item-10602,C07519,S11023,KOLI71,R01449,1,vessel,clay,clay: pottery
Item-10603,C07521,S11024,KOLST2,R01451,1,vessel,clay,clay: pottery
Item-10603,C07521,S11024,KOLST2,R01451,1,vessel,clay,clay: pottery
Item-10603,C07521,S11024,KOLST2,R01451,1,,stone,flint
Item-10603,C07521,S11024,KOLST2,R01451,1,,bone,animal
Item-10603,C07521,S11024,KOLST2,R01451,1,,clay,clay: daub
Item-10604,C07530,S11024,KOLST2,R01460,1,vessel,clay,clay: pottery
Item-10604,C07530,S11024,KOLST2,R01460,1,,bone,animal
Item-10604,C07530,S11024,KOLST2,R01460,1,,bone,human
Item-10604,C07530,S11024,KOLST2,R01460,1,grinding stone,stone,
Item-10604,C07530,S11024,KOLST2,R01460,1,,tooth,human
Item-10605,C07536,S11024,KOLST2,R01466,1,vessel,clay,clay: pottery
Item-10605,C07536,S11024,KOLST2,R01466,1,vessel,clay,clay: pottery
Item-10605,C07536,S11024,KOLST2,R01466,1,flake,stone,flint
Item-10605,C07536,S11024,KOLST2,R01466,1,,bone,animal
Item-10606,C07538,S11025,KONO2,R01468,1,vessel,clay,clay: pottery
Item-10606,C07538,S11025,KONO2,R01468,1,blade,stone,flint
Item-10607,C07541,S11025,KONO2,R01471,1,vessel,clay,clay: pottery
Item-10607,C07541,S11025,KONO2,R01471,1,,tooth,animal
Item-10607,C07541,S11025,KONO2,R01471,1,bead,bone,animal
Item-10607,C07541,S11025,KONO2,R01471,1,bead,shell,animal: mollusca
Item-10607,C07541,S11025,KONO2,R01471,1,awl,bone,animal
Item-10607,C07541,S11025,KONO2,R01471,1,,bone,animal: pig
Item-10607,C07541,S11025,KONO2,R01471,1,blade,stone,flint
Item-10608,C07542,S11025,KONO2,R01472,1,clasp,bone,animal
Item-10608,C07542,S11025,KONO2,R01472,1,blade,stone,flint
Item-10617,C07570,S11026,MIKUL2,R01493,1,vessel,clay,clay: pottery
Item-10617,C07570,S11026,MIKUL2,R01493,1,pin,metal,bronze
Item-10617,C07570,S11026,MIKUL2,R01493,1,vessel,clay,clay: pottery
Item-10617,C07570,S11026,MIKUL2,R01493,1,bead,resin,amber
Item-10618,C07571,S11026,MIKUL2,R01494,1,vessel,clay,clay: pottery
Item-10618,C07571,S11026,MIKUL2,R01494,1,awl,metal,
Item-10618,C07571,S11026,MIKUL2,R01494,1,artefact,metal,
Item-10618,C07571,S11026,MIKUL2,R01494,1,,shell,animal: mollusca: freshwater
Item-10618,C07571,S11026,MIKUL2,R01494,1,vessel,clay,clay: pottery
Item-10618,C07571,S11026,MIKUL2,R01494,1,,clay,clay: daub
Item-10619,C07572,S11026,MIKUL2,R01495,1,vessel,clay,clay: pottery
Item-10619,C07572,S11026,MIKUL2,R01495,1,bracelet,metal: sheet,
Item-10619,C07572,S11026,MIKUL2,R01495,1,needle,metal,
Item-10619,C07572,S11026,MIKUL2,R01495,1,,metal,
Item-10619,C07572,S11026,MIKUL2,R01495,1,earring,metal,
Item-10619,C07572,S11026,MIKUL2,R01495,1,bead,resin,amber
Item-10620,C07573,S11026,MIKUL2,R01496,1,vessel,clay,clay: pottery
Item-10620,C07573,S11026,MIKUL2,R01496,1,vessel,clay,clay: pottery
Item-10620,C07573,S11026,MIKUL2,R01496,1,bracelet,metal: bar,
Item-10620,C07573,S11026,MIKUL2,R01496,1,bead,resin,amber
Item-10620,C07573,S11026,MIKUL2,R01496,1,disc,resin,amber
Item-10621,C07574,S11026,MIKUL2,R01497,1,vessel,clay,clay: pottery
Item-10621,C07574,S11026,MIKUL2,R01497,1,vessel,clay,clay: pottery
Item-10621,C07574,S11026,MIKUL2,R01497,1,needle,metal,
Item-10621,C07574,S11026,MIKUL2,R01497,1,spiral,metal,
Item-10621,C07574,S11026,MIKUL2,R01497,1,bead,resin,amber
