IndividualID;Culture;Period
C09334;Scandinavian Late Neolithic;Neolithic
C09335;Scandinavian Late Neolithic;Neolithic
C09336;Scandinavian Late Neolithic;Neolithic
C09337;Scandinavian Late Neolithic;Neolithic
C09338;Scandinavian Late Neolithic;Neolithic
C09339;Scandinavian Late Neolithic;Neolithic
C09340;Scandinavian Late Neolithic;Neolithic
C09341;Scandinavian Late Neolithic;Neolithic
C09342;Scandinavian Late Neolithic;Neolithic
C09343;Scandinavian Late Neolithic;Neolithic
C09344;Scandinavian Late Neolithic;Neolithic
C09345;Scandinavian Late Neolithic;Neolithic
C09346;Scandinavian Late Neolithic;Neolithic
C09347;Scandinavian Late Neolithic;Neolithic
C09363;Scandinavian Mesolithic;Mesolithic
C09370;Scandinavian Mesolithic;Mesolithic
C09378;Scandinavian Mesolithic;Mesolithic
C09379;Scandinavian Mesolithic;Mesolithic
C09383;Scandinavian Mesolithic;Mesolithic
C09384;Scandinavian Mesolithic;Mesolithic
C09385;Scandinavian Mesolithic;Mesolithic
C09386;Scandinavian Mesolithic;Mesolithic
C09390;Scandinavian Mesolithic;Mesolithic
C09391;Scandinavian Mesolithic;Mesolithic
C09392;Scandinavian Mesolithic;Mesolithic
C09405;Scandinavian Mesolithic;Mesolithic
C09406;Scandinavian Mesolithic;Mesolithic
C09407;Scandinavian Mesolithic;Mesolithic
C09408;Scandinavian Mesolithic;Mesolithic
C09409;Scandinavian Mesolithic;Mesolithic
C09410;Scandinavian Mesolithic;Mesolithic
C09454;Scandinavian Mesolithic;Mesolithic
C09455;Scandinavian Mesolithic;Mesolithic
C09456;Scandinavian Mesolithic;Mesolithic
C09457;Scandinavian Mesolithic;Mesolithic
C09476;Scandinavian Mesolithic;Mesolithic
C09493;Scandinavian Mesolithic;Mesolithic
C09494;Scandinavian Mesolithic;Mesolithic
C09495;Scandinavian Mesolithic;Mesolithic
C09496;Scandinavian Mesolithic;Mesolithic
C09497;Scandinavian Mesolithic;Mesolithic
C09498;Scandinavian Mesolithic;Mesolithic
C09500;Scandinavian Mesolithic;Mesolithic
C09540;Scandinavian Mesolithic;Mesolithic
C09547;Scandinavian Mesolithic;Mesolithic
C09548;Scandinavian Mesolithic;Mesolithic
C09403;Scandinavian Mesolithic;Mesolithic/Neolithic
C09508;Scandinavian Mesolithic;Mesolithic/Neolithic
C09462;Scandinavian Mesolithic;Mesolithic
C09463;Scandinavian Mesolithic;Mesolithic
C09503;Scandinavian Mesolithic;Mesolithic
C09504;Scandinavian Mesolithic;Mesolithic
C09505;Scandinavian Mesolithic;Mesolithic
C09518;Scandinavian Mesolithic;Mesolithic
C09554;Scandinavian Mesolithic;Mesolithic
C09555;Scandinavian Mesolithic;Mesolithic
C09416;Scandinavian Mesolithic;Mesolithic
C09417;Scandinavian Mesolithic;Mesolithic
C09418;Scandinavian Mesolithic;Mesolithic
C09419;Scandinavian Mesolithic;Mesolithic
C09458;Scandinavian Mesolithic;Mesolithic
C00722;Sopot;Neolithic
C00723;Sopot;Neolithic
C00730;Sopot;Neolithic
C00731;Sopot;Neolithic
C00732;Sopot;Neolithic
C00733;Sopot;Neolithic
C00734;Sopot;Neolithic
C00735;Sopot;Neolithic
C00736;Sopot;Neolithic
C00737;Sopot;Neolithic
C00738;Sopot;Neolithic
C00739;Sopot;Neolithic
C00740;Sopot;Neolithic
C00741;Sopot;Neolithic
C00742;Sopot;Neolithic
C00743;Sopot;Neolithic
C00744;Sopot;Neolithic
C00745;Sopot;Neolithic
C03651;Sopot;Neolithic
C03652;Sopot;Neolithic
C03724;Sopot;Neolithic
C03725;Sopot;Neolithic
C03726;Sopot;Neolithic
C03727;Sopot;Neolithic
C03728;Sopot;Neolithic
C03729;Sopot;Neolithic
C03730;Sopot;Neolithic
C03732;Sopot;Neolithic
C04578;Sopot;Neolithic
C13681;Sopot;Neolithic
C13744;Sopot;Neolithic
C03707;\N;Neolithic
C03708;\N;Neolithic
C03709;\N;Neolithic
C03710;\N;Neolithic
C09433;Sredny Stog-Sredny Stog II;Eneolithic
C04027;Sredny Stog-Sredny Stog II;Neolithic
C04028;Sredny Stog-Sredny Stog II;Neolithic
C04029;Sredny Stog-Sredny Stog II;Neolithic
C04030;Sredny Stog-Sredny Stog II;Neolithic
C04031;Sredny Stog-Sredny Stog II;Neolithic
C04032;Sredny Stog-Sredny Stog II;Neolithic
C04033;Sredny Stog-Sredny Stog II;Neolithic
C04034;Sredny Stog-Sredny Stog II;Neolithic
C04035;Sredny Stog-Sredny Stog II;Neolithic
C04036;Sredny Stog-Sredny Stog II;Neolithic
C04037;Sredny Stog-Sredny Stog II;Neolithic
C04038;Sredny Stog-Sredny Stog II;Neolithic
C04038;Sredny Stog-Sredny Stog II;Neolithic
C04039;Sredny Stog-Sredny Stog II;Neolithic
C04040;Sredny Stog-Sredny Stog II;Neolithic
C04041;Sredny Stog-Sredny Stog II;Neolithic
C04042;Sredny Stog-Sredny Stog II;Neolithic
C04043;Sredny Stog-Sredny Stog II;Neolithic
C04044;Sredny Stog-Sredny Stog II;Neolithic
C04045;Sredny Stog-Sredny Stog II;Neolithic
C04046;Sredny Stog-Sredny Stog II;Neolithic
C04047;Sredny Stog-Sredny Stog II;Neolithic
C04048;Sredny Stog-Sredny Stog II;Neolithic
C04049;Sredny Stog-Sredny Stog II;Neolithic
C04050;Sredny Stog-Sredny Stog II;Neolithic
C04051;Sredny Stog-Sredny Stog II;Neolithic
C04052;Sredny Stog-Sredny Stog II;Neolithic
C04053;Sredny Stog-Sredny Stog II;Neolithic
C04054;Sredny Stog-Sredny Stog II;Neolithic
C04055;Sredny Stog-Sredny Stog II;Neolithic
C04056;Sredny Stog-Sredny Stog II;Neolithic
C04057;Sredny Stog-Sredny Stog II;Neolithic
C04058;Sredny Stog-Sredny Stog II;Neolithic
C10317;Sredny Stog-Sredny Stog II;Eneolithic
C10318;Sredny Stog-Sredny Stog II;Eneolithic
C10343;Sredny Stog-Sredny Stog II;Eneolithic
C10347;Sredny Stog-Sredny Stog II;Eneolithic
C10351;Sredny Stog-Sredny Stog II;Eneolithic
C10355;Sredny Stog-Sredny Stog II;Eneolithic
C10363;Sredny Stog-Sredny Stog II;Eneolithic
C10364;Sredny Stog-Sredny Stog II;Eneolithic
C10368;Sredny Stog-Sredny Stog II;Eneolithic
C10369;Sredny Stog-Sredny Stog II;Eneolithic
C03974;Sredny Stog-Sredny Stog II;Eneolithic
C03700;Starčevo-Körös-Criş;Neolithic
C03701;Starčevo-Körös-Criş;Neolithic
C03702;Starčevo-Körös-Criş;Neolithic
C03740;Starčevo-Körös-Criş;Neolithic
C03741;Starčevo-Körös-Criş;Neolithic
C03742;Starčevo-Körös-Criş;Neolithic
C03743;Starčevo-Körös-Criş;Neolithic
C03744;Starčevo-Körös-Criş;Neolithic
C00701;Starčevo-Körös-Criş;Neolithic
C00702;Starčevo-Körös-Criş;Neolithic
C00703;Starčevo-Körös-Criş;Neolithic
C00704;Starčevo-Körös-Criş;Neolithic
C00705;Starčevo-Körös-Criş;Neolithic
C00706;Starčevo-Körös-Criş;Neolithic
C00707;Starčevo-Körös-Criş;Neolithic
C00708;Starčevo-Körös-Criş;Neolithic
C00709;Starčevo-Körös-Criş;Neolithic
C00710;Starčevo-Körös-Criş;Neolithic
C00711;Starčevo-Körös-Criş;Neolithic
C00712;Starčevo-Körös-Criş;Neolithic
C00713;Starčevo-Körös-Criş;Neolithic
C00714;Starčevo-Körös-Criş;Neolithic
C00715;Starčevo-Körös-Criş;Neolithic
C00716;Starčevo-Körös-Criş;Neolithic
C00717;Starčevo-Körös-Criş;Neolithic
C03471;Starčevo-Körös-Criş;Neolithic
C03472;Starčevo-Körös-Criş;Neolithic
C03473;Starčevo-Körös-Criş;Neolithic
C03474;Starčevo-Körös-Criş;Neolithic
C03475;Starčevo-Körös-Criş;Neolithic
C03476;Starčevo-Körös-Criş;Neolithic
C03477;Starčevo-Körös-Criş;Neolithic
C03478;Starčevo-Körös-Criş;Neolithic
C03479;Starčevo-Körös-Criş;Neolithic
C03480;Starčevo-Körös-Criş;Neolithic
C03481;Starčevo-Körös-Criş;Neolithic
C03482;Starčevo-Körös-Criş;Neolithic
C03483;Starčevo-Körös-Criş;Neolithic
C03483;Starčevo-Körös-Criş;Neolithic
C03484;Starčevo-Körös-Criş;Neolithic
C03485;Starčevo-Körös-Criş;Neolithic
C03486;Starčevo-Körös-Criş;Neolithic
C03487;Starčevo-Körös-Criş;Neolithic
C03488;Starčevo-Körös-Criş;Neolithic
C03489;Starčevo-Körös-Criş;Neolithic
C03643;Starčevo-Körös-Criş;Neolithic
C03644;Starčevo-Körös-Criş;Neolithic
C03645;Starčevo-Körös-Criş;Neolithic
C03646;Starčevo-Körös-Criş;Neolithic
C03703;Starčevo-Körös-Criş;Neolithic
C03704;Starčevo-Körös-Criş;Neolithic
C03705;Starčevo-Körös-Criş;Neolithic
C03706;Starčevo-Körös-Criş;Neolithic
C03717;Starčevo-Körös-Criş;Neolithic
C03718;Starčevo-Körös-Criş;Neolithic
C03719;Starčevo-Körös-Criş;Neolithic
C03720;Starčevo-Körös-Criş;Neolithic
C03731;Starčevo-Körös-Criş;Neolithic
C03738;Starčevo-Körös-Criş;Neolithic
C03739;Starčevo-Körös-Criş;Neolithic
C03745;Starčevo-Körös-Criş;Neolithic
C03746;Starčevo-Körös-Criş;Neolithic
C03752;Starčevo-Körös-Criş;Neolithic
C03753;Starčevo-Körös-Criş;Neolithic
C03754;Starčevo-Körös-Criş;Neolithic
C03755;Starčevo-Körös-Criş;Neolithic
C03756;Starčevo-Körös-Criş;Neolithic
C03757;Starčevo-Körös-Criş;Neolithic
C03758;Starčevo-Körös-Criş;Neolithic
C03759;Starčevo-Körös-Criş;Neolithic
C03760;Starčevo-Körös-Criş;Neolithic
C03761;Starčevo-Körös-Criş;Neolithic
C03763;Starčevo-Körös-Criş;Neolithic
C03764;Starčevo-Körös-Criş;Neolithic
C03765;Starčevo-Körös-Criş;Neolithic
C03766;Starčevo-Körös-Criş;Neolithic
C03767;Starčevo-Körös-Criş;Neolithic
C03768;Starčevo-Körös-Criş;Neolithic
C03769;Starčevo-Körös-Criş;Neolithic
C03769;Starčevo-Körös-Criş;Neolithic
C03798;Starčevo-Körös-Criş;Neolithic
C03799;Starčevo-Körös-Criş;Neolithic
C03800;Starčevo-Körös-Criş;Neolithic
C03801;Starčevo-Körös-Criş;Neolithic
C03802;Starčevo-Körös-Criş;Neolithic
C03803;Starčevo-Körös-Criş;Neolithic
C03804;Starčevo-Körös-Criş;Neolithic
C03805;Starčevo-Körös-Criş;Neolithic
C03806;Starčevo-Körös-Criş;Neolithic
C03807;Starčevo-Körös-Criş;Neolithic
C03808;Starčevo-Körös-Criş;Neolithic
C03809;Starčevo-Körös-Criş;Neolithic
C03810;Starčevo-Körös-Criş;Neolithic
C03811;Starčevo-Körös-Criş;Neolithic
C03812;Starčevo-Körös-Criş;Neolithic
C03813;Starčevo-Körös-Criş;Neolithic
C03814;Starčevo-Körös-Criş;Neolithic
C03815;Starčevo-Körös-Criş;Neolithic
C03816;Starčevo-Körös-Criş;Neolithic
C03817;Starčevo-Körös-Criş;Neolithic
C03818;Starčevo-Körös-Criş;Neolithic
C03819;Starčevo-Körös-Criş;Neolithic
C03820;Starčevo-Körös-Criş;Neolithic
C03821;Starčevo-Körös-Criş;Neolithic
C03822;Starčevo-Körös-Criş;Neolithic
C03823;Starčevo-Körös-Criş;Neolithic
C03824;Starčevo-Körös-Criş;Neolithic
C03845;Starčevo-Körös-Criş;Mesolithic
C03846;Starčevo-Körös-Criş;Mesolithic
C03848;Starčevo-Körös-Criş;Mesolithic
C03866;Starčevo-Körös-Criş;Neolithic
C09723;Starčevo-Körös-Criş;Neolithic
C10387;Surskoy;Neolithic
C10388;Surskoy;Neolithic
C10389;Surskoy;Neolithic
C10390;Surskoy;Neolithic
C10391;Surskoy;Neolithic
C10392;Surskoy;Neolithic
C10393;Surskoy;Neolithic
C10394;Surskoy;Neolithic
C10395;Surskoy;Neolithic
C10396;Surskoy;Neolithic
C02898;Transdanubian Encrusted Pottery;Bronze Age
C02900;Transdanubian Encrusted Pottery;Bronze Age
C02941;Transdanubian Encrusted Pottery;Bronze Age
C05249;Transdanubian Encrusted Pottery;Bronze Age
C05266;Transdanubian Encrusted Pottery;Bronze Age
C05268;Transdanubian Encrusted Pottery;Bronze Age
C05272;Transdanubian Encrusted Pottery;Bronze Age
C05306;Transdanubian Encrusted Pottery;Bronze Age
C05310;Transdanubian Encrusted Pottery;Bronze Age
C05318;Transdanubian Encrusted Pottery;Bronze Age
C05329;Transdanubian Encrusted Pottery;Bronze Age
C05330;Transdanubian Encrusted Pottery;Bronze Age
C05364;Transdanubian Encrusted Pottery;Bronze Age
C05369;Transdanubian Encrusted Pottery;Bronze Age
C05387;Transdanubian Encrusted Pottery;Bronze Age
C05407;Transdanubian Encrusted Pottery;Bronze Age
C05517;Transdanubian Encrusted Pottery;Bronze Age
C05615;Transdanubian Encrusted Pottery;Bronze Age
C05623;Transdanubian Encrusted Pottery;Bronze Age
C05624;Transdanubian Encrusted Pottery;Bronze Age
C05627;Transdanubian Encrusted Pottery;Bronze Age
C05721;Transdanubian Encrusted Pottery;Bronze Age
C05763;Transdanubian Encrusted Pottery;Bronze Age
C05766;Transdanubian Encrusted Pottery;Bronze Age
C05793;Transdanubian Encrusted Pottery;Bronze Age
C05871;Transdanubian Encrusted Pottery;Bronze Age
C05898;Transdanubian Encrusted Pottery;Bronze Age
C05900;Transdanubian Encrusted Pottery;Bronze Age
C05908;Transdanubian Encrusted Pottery;Bronze Age
C05998;Transdanubian Encrusted Pottery;Bronze Age
C07466;Trichterbecher;Eneolithic
C07520;Trichterbecher;Eneolithic
C07521;Trichterbecher;Eneolithic
C07523;Trichterbecher;Eneolithic
C07524;Trichterbecher;Eneolithic
C07525;Trichterbecher;Eneolithic
C07526;Trichterbecher;Eneolithic
C07527;Trichterbecher;Eneolithic
C07528;Trichterbecher;Eneolithic
C07529;Trichterbecher;Eneolithic
C07530;Trichterbecher;Eneolithic
C07531;Trichterbecher;Eneolithic
C07532;Trichterbecher;Eneolithic
C07533;Trichterbecher;Eneolithic
C07534;Trichterbecher;Eneolithic
C07535;Trichterbecher;Eneolithic
C07536;Trichterbecher;Eneolithic
C07537;Trichterbecher;Eneolithic
C07545;Trichterbecher;Eneolithic
C07546;Trichterbecher;Eneolithic
C07547;Trichterbecher;Eneolithic
C07548;Trichterbecher;Eneolithic
C07550;Trichterbecher;Eneolithic
C07551;Trichterbecher;Eneolithic
C07552;Trichterbecher;Eneolithic
C07553;Trichterbecher;Eneolithic
C07554;Trichterbecher;Eneolithic
C07555;Trichterbecher;Eneolithic
C07556;Trichterbecher;Eneolithic
C07557;Trichterbecher;Eneolithic
C07558;Trichterbecher;Eneolithic
C07559;Trichterbecher;Eneolithic
C07560;Trichterbecher;Eneolithic
C07561;Trichterbecher;Eneolithic
C07562;Trichterbecher;Eneolithic
C07563;Trichterbecher;Eneolithic
C07564;Trichterbecher;Eneolithic
C07565;Trichterbecher;Eneolithic
C07566;Trichterbecher;Eneolithic
C07567;Trichterbecher;Eneolithic
C07568;Trichterbecher;Eneolithic
C07569;Trichterbecher;Eneolithic
C07748;Trichterbecher;Eneolithic
C07749;Trichterbecher;Eneolithic
C09330;Trichterbecher;Neolithic
C09353;Trichterbecher;Neolithic
C09380;Trichterbecher;Neolithic
C09434;Trichterbecher;Neolithic
C09435;Trichterbecher;Neolithic
C09436;Trichterbecher;Neolithic
C09437;Trichterbecher;Neolithic
C09467;Trichterbecher;Neolithic
C09468;Trichterbecher;Neolithic
C09469;Trichterbecher;Neolithic
C09470;Trichterbecher;Neolithic
C09471;Trichterbecher;Neolithic
C09472;Trichterbecher;Neolithic
C09473;Trichterbecher;Neolithic
C09487;Trichterbecher;Neolithic
C09488;Trichterbecher;Neolithic
C09489;Trichterbecher;Neolithic
C09490;Trichterbecher;Neolithic
C09491;Trichterbecher;Neolithic
C09492;Trichterbecher;Neolithic
C09510;Trichterbecher;Neolithic
C09511;Trichterbecher;Neolithic
C09512;Trichterbecher;Neolithic
C09513;Trichterbecher;Neolithic
C09514;Trichterbecher;Neolithic
C09515;Trichterbecher;Neolithic
C09551;Trichterbecher;Neolithic
C09552;Trichterbecher;Neolithic
C09557;Trichterbecher;Neolithic
C09558;Trichterbecher;Neolithic
C09559;Trichterbecher;Neolithic
C09560;Trichterbecher;Neolithic
C09561;Trichterbecher;Neolithic
C09562;Trichterbecher;Neolithic
C09564;Trichterbecher;Neolithic
C09648;Trichterbecher;Neolithic
C09649;Trichterbecher;Neolithic
C09650;Trichterbecher;Neolithic
C09652;Trichterbecher;Neolithic
C09653;Trichterbecher;Neolithic
C09654;Trichterbecher;Neolithic
C09655;Trichterbecher;Neolithic
C09656;Trichterbecher;Neolithic
C09836;Trichterbecher;Eneolithic
C09837;Trichterbecher;Eneolithic
C10360;Trichterbecher;Neolithic
C10361;Trichterbecher;Neolithic
C10362;Trichterbecher;Neolithic
C13648;Trichterbecher;Eneolithic
C02914;Tumulus;Bronze Age
C02920;Tumulus;Bronze Age
C02930;Tumulus;Bronze Age
C02952;Tumulus;Bronze Age
C02953;Tumulus;Bronze Age
C02956;Tumulus;Bronze Age
C02963;Tumulus;Bronze Age
C02964;Tumulus;Bronze Age
C02973;Tumulus;Bronze Age
C05673;Tumulus;Bronze Age
C05682;Tumulus;Bronze Age
C05683;Tumulus;Bronze Age
C05687;Tumulus;Bronze Age
C05688;Tumulus;Bronze Age
C05689;Tumulus;Bronze Age
C05696;Tumulus;Bronze Age
C05702;Tumulus;Bronze Age
C05704;Tumulus;Bronze Age
C05705;Tumulus;Bronze Age
C05712;Tumulus;Bronze Age
C05731;Tumulus;Bronze Age
C05735;Tumulus;Bronze Age
C05746;Tumulus;Bronze Age
C05747;Tumulus;Bronze Age
C05749;Tumulus;Bronze Age
C05752;Tumulus;Bronze Age
C05758;Tumulus;Bronze Age
C05811;Tumulus;Bronze Age
C05814;Tumulus;Bronze Age
C05839;Tumulus;Bronze Age
C05850;Tumulus;Bronze Age
C05858;Tumulus;Bronze Age
C05874;Tumulus;Bronze Age
C13719;Tumulus;Bronze Age
C13720;Tumulus;Bronze Age
C13721;Tumulus;Bronze Age
C13722;Tumulus;Bronze Age
C13723;Tumulus;Bronze Age
C13724;Tumulus;Bronze Age
C13725;Tumulus;Bronze Age
C07598;Únětice;Eneolithic/Bronze Age
C07599;Únětice;Eneolithic/Bronze Age
C07600;Únětice;Eneolithic/Bronze Age
C07601;Únětice;Eneolithic/Bronze Age
C07602;Únětice;Eneolithic/Bronze Age
C03151;Únětice;Bronze Age
C03152;Únětice;Bronze Age
C03153;Únětice;Bronze Age
C03154;Únětice;Bronze Age
C03155;Únětice;Bronze Age
C03162;Únětice;Bronze Age
C03163;Únětice;Bronze Age
C03164;Únětice;Bronze Age
C03165;Únětice;Bronze Age
C03166;Únětice;Bronze Age
C03167;Únětice;Bronze Age
C03168;Únětice;Bronze Age
C03169;Únětice;Bronze Age
C03170;Únětice;Bronze Age
C03171;Únětice;Bronze Age
C03172;Únětice;Bronze Age
C03173;Únětice;Bronze Age
C03174;Únětice;Bronze Age
C03175;Únětice;Bronze Age
C03176;Únětice;Bronze Age
C03177;Únětice;Bronze Age
C03178;Únětice;Bronze Age
C03179;Únětice;Bronze Age
C03180;Únětice;Bronze Age
C03181;Únětice;Bronze Age
C03182;Únětice;Bronze Age
C03183;Únětice;Bronze Age
C03184;Únětice;Bronze Age
C03185;Únětice;Bronze Age
C03187;Únětice;Bronze Age
C03188;Únětice;Bronze Age
C03189;Únětice;Bronze Age
C03190;Únětice;Bronze Age
C03191;Únětice;Bronze Age
C03192;Únětice;Bronze Age
C03193;Únětice;Bronze Age
C03194;Únětice;Bronze Age
C03195;Únětice;Bronze Age
C03196;Únětice;Bronze Age
C03197;Únětice;Bronze Age
C03198;Únětice;Bronze Age
C03199;Únětice;Bronze Age
C03200;Únětice;Bronze Age
C03201;Únětice;Bronze Age
C03202;Únětice;Bronze Age
C03203;Únětice;Bronze Age
C03204;Únětice;Bronze Age
C03205;Únětice;Bronze Age
C03206;Únětice;Bronze Age
C03207;Únětice;Bronze Age
C03208;Únětice;Bronze Age
C03219;Únětice;Bronze Age
C03220;Únětice;Bronze Age
C07431;Únětice;Bronze Age
C07432;Únětice;Bronze Age
C07433;Únětice;Bronze Age
C07434;Únětice;Bronze Age
C07435;Únětice;Bronze Age
C07436;Únětice;Bronze Age
C07437;Únětice;Bronze Age
C07473;Únětice;Bronze Age
C07474;Únětice;Bronze Age
C07475;Únětice;Bronze Age
C07476;Únětice;Bronze Age
C07477;Únětice;Bronze Age
C07478;Únětice;Bronze Age
C07479;Únětice;Bronze Age
C07480;Únětice;Bronze Age
C07481;Únětice;Bronze Age
C07482;Únětice;Bronze Age
C07483;Únětice;Bronze Age
C07484;Únětice;Bronze Age
C07485;Únětice;Bronze Age
C07486;Únětice;Bronze Age
C07487;Únětice;Bronze Age
C07488;Únětice;Bronze Age
C07491;Únětice;Bronze Age
C07492;Únětice;Bronze Age
C07493;Únětice;Bronze Age
C07494;Únětice;Bronze Age
C07495;Únětice;Bronze Age
C07496;Únětice;Bronze Age
C07497;Únětice;Bronze Age
C07498;Únětice;Bronze Age
C07503;Únětice;Bronze Age
C07504;Únětice;Bronze Age
C07505;Únětice;Bronze Age
C07506;Únětice;Bronze Age
C07507;Únětice;Bronze Age
C07508;Únětice;Bronze Age
C07509;Únětice;Bronze Age
C07517;Únětice;Bronze Age
C07518;Únětice;Bronze Age
C07519;Únětice;Bronze Age
C07570;Únětice;Bronze Age
C07571;Únětice;Bronze Age
C07572;Únětice;Bronze Age
C07573;Únětice;Bronze Age
C07574;Únětice;Bronze Age
C07575;Únětice;Bronze Age
C07576;Únětice;Bronze Age
C07577;Únětice;Bronze Age
C07578;Únětice;Bronze Age
C07579;Únětice;Bronze Age
C07580;Únětice;Bronze Age
C07581;Únětice;Bronze Age
C07582;Únětice;Bronze Age
C07583;Únětice;Bronze Age
C07584;Únětice;Bronze Age
C07585;Únětice;Bronze Age
C07586;Únětice;Bronze Age
C07587;Únětice;Bronze Age
C07594;Únětice;Bronze Age
C07603;Únětice;Bronze Age
C07604;Únětice;Bronze Age
C07605;Únětice;Bronze Age
C07606;Únětice;Bronze Age
C07607;Únětice;Bronze Age
C07608;Únětice;Bronze Age
C07626;Únětice;Bronze Age
C07627;Únětice;Bronze Age
C07628;Únětice;Bronze Age
C07629;Únětice;Bronze Age
C07630;Únětice;Bronze Age
C07631;Únětice;Bronze Age
C07632;Únětice;Bronze Age
C07633;Únětice;Bronze Age
C07634;Únětice;Bronze Age
C07635;Únětice;Bronze Age
C07636;Únětice;Bronze Age
C07637;Únětice;Bronze Age
C07638;Únětice;Bronze Age
C07639;Únětice;Bronze Age
C07640;Únětice;Bronze Age
C07641;Únětice;Bronze Age
C07642;Únětice;Bronze Age
C07643;Únětice;Bronze Age
C07722;Únětice;Bronze Age
C07723;Únětice;Bronze Age
C07724;Únětice;Bronze Age
C07725;Únětice;Bronze Age
C07726;Únětice;Bronze Age
C07727;Únětice;Bronze Age
C07728;Únětice;Bronze Age
C07729;Únětice;Bronze Age
C07730;Únětice;Bronze Age
C07731;Únětice;Bronze Age
C07732;Únětice;Bronze Age
C07734;Únětice;Bronze Age
C07735;Únětice;Bronze Age
C07736;Únětice;Bronze Age
C07737;Únětice;Bronze Age
C07738;Únětice;Bronze Age
C07739;Únětice;Bronze Age
C07740;Únětice;Bronze Age
C07741;Únětice;Bronze Age
C07742;Únětice;Bronze Age
C07743;Únětice;Bronze Age
C07752;Únětice;Bronze Age
C07753;Únětice;Bronze Age
C07754;Únětice;Bronze Age
C07756;Únětice;Bronze Age
C07757;Únětice;Bronze Age
C07758;Únětice;Bronze Age
C07759;Únětice;Bronze Age
C07761;Únětice;Bronze Age
C07762;Únětice;Bronze Age
C07763;Únětice;Bronze Age
C07764;Únětice;Bronze Age
C13649;Únětice;Bronze Age
C13650;Únětice;Bronze Age
C13651;Únětice;Bronze Age
C13652;Únětice;Bronze Age
C13653;Únětice;Bronze Age
C13654;Únětice;Bronze Age
C13655;Únětice;Bronze Age
C13656;Únětice;Bronze Age
C13657;Únětice;Bronze Age
C13658;Únětice;Bronze Age
C13659;Únětice;Bronze Age
C13660;Únětice;Bronze Age
C13661;Únětice;Bronze Age
C13662;Únětice;Bronze Age
C13663;Únětice;Bronze Age
C13664;Únětice;Bronze Age
C13665;Únětice;Bronze Age
C13666;Únětice;Bronze Age
C13667;Únětice;Bronze Age
C10326;Upper Volga;Neolithic
C10332;Upper Volga;Neolithic
C10333;Upper Volga;Neolithic
C10334;Upper Volga;Neolithic
C10316;Upper Volga;Neolithic
C10358;Upper Volga;Mesolithic
C10359;Upper Volga;Mesolithic
C10321;Upper Volga;Eneolithic
C10322;Upper Volga;Eneolithic
C10323;Upper Volga;Eneolithic
C10324;Upper Volga;Eneolithic
C10325;Upper Volga;Eneolithic
C10327;Upper Volga;Eneolithic
C10328;Upper Volga;Eneolithic
C10329;Upper Volga;Eneolithic
C10330;Upper Volga;Eneolithic
C10331;Upper Volga;Eneolithic
C10335;Upper Volga;Eneolithic
C10336;Upper Volga;Eneolithic
C10337;Upper Volga;Eneolithic
C10338;Upper Volga;Eneolithic
C10339;Upper Volga;Eneolithic
C10340;Upper Volga;Eneolithic
C10341;Upper Volga;Eneolithic
C10342;Upper Volga;Eneolithic
C10344;Upper Volga;Eneolithic
C10346;Upper Volga;Eneolithic
C13132;Usatovskaya;Eneolithic
C13133;Usatovskaya;Eneolithic
C13134;Usatovskaya;Eneolithic
C13135;Usatovskaya;Eneolithic
C13136;Usatovskaya;Eneolithic
C13137;Usatovskaya;Eneolithic
C13140;Usatovskaya;Eneolithic
C13141;Usatovskaya;Eneolithic
C13142;Usatovskaya;Eneolithic
C13143;Usatovskaya;Eneolithic
C13144;Usatovskaya;Eneolithic
C13145;Usatovskaya;Eneolithic
C13146;Usatovskaya;Eneolithic
C13147;Usatovskaya;Eneolithic
C13148;Usatovskaya;Eneolithic
C02826;Vatya;Bronze Age
C02827;Vatya;Bronze Age
C02828;Vatya;Bronze Age
C02829;Vatya;Bronze Age
C02833;Vatya;Bronze Age
C02834;Vatya;Bronze Age
C02835;Vatya;Bronze Age
C02836;Vatya;Bronze Age
C02837;Vatya;Bronze Age
C02838;Vatya;Bronze Age
C02839;Vatya;Bronze Age
C02840;Vatya;Bronze Age
C02841;Vatya;Bronze Age
C02842;Vatya;Bronze Age
C02843;Vatya;Bronze Age
C02844;Vatya;Bronze Age
C02845;Vatya;Bronze Age
C02846;Vatya;Bronze Age
C02848;Vatya;Bronze Age
C02850;Vatya;Bronze Age
C02851;Vatya;Bronze Age
C02854;Vatya;Bronze Age
C02855;Vatya;Bronze Age
C02857;Vatya;Bronze Age
C02858;Vatya;Bronze Age
C02860;Vatya;Bronze Age
C02861;Vatya;Bronze Age
C02862;Vatya;Bronze Age
C02863;Vatya;Bronze Age
C02864;Vatya;Bronze Age
C02865;Vatya;Bronze Age
C02866;Vatya;Bronze Age
C02867;Vatya;Bronze Age
C02871;Vatya;Bronze Age
C02872;Vatya;Bronze Age
C02873;Vatya;Bronze Age
C02875;Vatya;Bronze Age
C02876;Vatya;Bronze Age
C02877;Vatya;Bronze Age
C02878;Vatya;Bronze Age
C02879;Vatya;Bronze Age
C02880;Vatya;Bronze Age
C02881;Vatya;Bronze Age
C02882;Vatya;Bronze Age
C02883;Vatya;Bronze Age
C02884;Vatya;Bronze Age
C02885;Vatya;Bronze Age
C02887;Vatya;Bronze Age
C02888;Vatya;Bronze Age
C02889;Vatya;Bronze Age
C02890;Vatya;Bronze Age
