aDNAID,SiteID,Latitude,Longitude,PhaseID,gaussianModelMu,gaussianModelSigma,aDNACitationID,DepositionType,RiteID,IndividualID,Dismembered,Head,BodyPositioning,BurialSide,BurialOrientationMin,BurialOrientationMax,GraveGoods,Ochre,CitationID,time_added,user_added,time_last_update,user_last_update,DepositionType_bog body,DepositionType_cenotaph,DepositionType_cremation,DepositionType_disarticulated,DepositionType_inhumation,DepositionType_inhumation: carbonized,BodyPositioning_crouched,BodyPositioning_extended,"BodyPositioning_extended, rhomboid",BodyPositioning_heap,BodyPositioning_inside a vessel,BodyPositioning_irregular,BodyPositioning_prone,BodyPositioning_scattered,BodyPositioning_sitting,BurialSide_back,BurialSide_back/left,BurialSide_back/right,BurialSide_bottom,BurialSide_front,BurialSide_front/left,BurialSide_front/right,BurialSide_left,BurialSide_left/back,BurialSide_left/front,BurialSide_right,BurialSide_right/back,BurialSide_right/front,Num,TIME,ANCE1,ANCE2,ANCE3,ANCE4,ANCE5,ANCE6,ANCE7,ANCE8,ANCE9,ov_dist_mds2_retro_default,ov_dist_pca5_retro_default,Date_BP_Median,YearBP,MobilityMatch_distance,AncestryMatch_distance,EHG,WHG,LVN,CHG
NEO167,S11981,52.9,40.03,VASCOR171,6000,473,allen2022a,inhumation,R04118,C10353,,,,,,,,,allen2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3696,5657,0.01869,0.656852,1e-05,0.308109,1e-05,0.01538,1e-05,1e-05,0.000928,73,32,,5657,866.925090519746,,0.664567325018522,0.322814673270317,0.0239583548020401,0
NEO168,S11981,52.9,40.03,VASCOR171,6000,473,allen2022a,inhumation,R04119,C10354,,,,,,,,,allen2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3697,,0.023435,0.654986,1e-05,0.321079,1e-05,1e-05,1e-05,1e-05,0.000449,839,818,,6000,711.160164240066,188.559593484682,0.657010142653279,0.290362826808476,0.0165260921257825,0.00346296354209055
NEO169,S11981,52.9,40.03,VASCOR172,5585,267,allen2022a,inhumation,R04120,C10355,,,,,,,,,allen2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3698,,0.026699,0.650658,1e-05,0.322541,1e-05,1e-05,1e-05,1e-05,5.2e-05,73,32,,5585,794.925090519746,40.472209107015,0.665560228849741,0.307816684702426,0.0298764843078995,0.000262638619688588
NEO170,S11981,52.9,40.03,VASCOR171,6000,473,allen2022a,inhumation,R04121,C10356,,,,,,,,,allen2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3699,5562,0.017615,0.65561,1e-05,0.319906,1e-05,1e-05,1e-05,1e-05,0.006819,73,32,,5562,771.925090519746,,0.665560228849741,0.307816684702426,0.0298764843078995,0.000262638619688588
NEO171,S11981,52.9,40.03,VASCOR171,6000,473,allen2022a,inhumation,R04122,C10357,,,,,,,,,allen2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3700,5835,0.023435,0.654986,1e-05,0.321079,1e-05,1e-05,1e-05,1e-05,0.000449,839,818,,5835,876.160164240066,,0.662695491304661,0.317127500364953,0.0212222413749678,0
NEO172,S11877,52.278,38.955,KSIZOV61,6985,255,allen2022a,inhumation,R04081,C10316,0,1,crouched,right,90,180,,1,васил2018а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3701,,0.017058,0.615127,1e-05,0.366372,1e-05,1e-05,1e-05,1e-05,0.001392,95,1058,,6985,524.505966586615,568.624500242234,0.61343793175771,0.453540599806445,0.00139672687220502,0.0265186032416414
NEO173,S11877,52.278,38.955,KSIZOV63,6075,572,allen2022a,inhumation,R04082,C10317,0,1,crouched,left,270,0,,,васил2018а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3702,6345,0.019696,0.600669,0.001246,0.310499,0.002376,0.028325,1e-05,0.036199,0.000981,839,818,,6345,545.956458727419,,0.632345849709905,0.32205970903769,0.0167486289541217,0.00773063236508484
NEO174,S11877,52.278,38.955,KSIZOV63,6075,572,allen2022a,inhumation,R04083,C10318,1,,,,,,,,васил2018а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3703,5306,0.025517,0.622927,0.006312,0.255743,1e-05,0.042691,1e-05,0.041777,0.005012,73,32,,5306,633.505966586615,,0.644192072196778,0.275093113519148,0.0722124384964251,0.00434872591427493
NEO175,S11877,52.278,38.955,KSIZOV65,4474,61,allen2022a,inhumation,R04084,C10319,1,1,,,270,0,1,,васил2018а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3704,4607,0.008859,0.526433,1e-05,0.135551,1e-05,0.196143,1e-05,0.132974,1e-05,491,171,,4607,426.350041696337,,0.585391247760771,0.156007783309071,0.210998513421528,0.0115227566251184
NEO178,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04090,C10325,1,1,,,135,180,1,,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3705,5322,0.025105,0.61418,1e-05,0.350317,1e-05,1e-05,1e-05,1e-05,0.010348,1122,1084,,5322,727.098491598896,,0.663710568531031,0.317939812844891,0.0223834203147083,0
NEO179,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04092,C10327,1,1,,,180,270,1,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3706,5467,0.017765,0.641759,1e-05,0.339476,1e-05,1e-05,1e-05,1e-05,0.00095,657,739,,5467,809.697490562889,,0.670663231579825,0.329155093351688,0.00244617770181479,0
NEO180,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04093,C10328,0,1,extended,back,180,270,1,1,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3707,5947,0.024077,0.640347,1e-05,0.335516,1e-05,1e-05,1e-05,1e-05,1e-05,839,818,,5947,430.027535980062,,0.673008902569262,0.315275251366505,0,0
NEO181,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04094,C10329,0,1,extended,back,180,270,1,1,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3708,,0.02598,0.642726,1e-05,0.331234,1e-05,1e-05,1e-05,1e-05,1e-05,1122,1084,,5278,683.098491598896,38.8143278460935,0.663710568531031,0.317939812844891,0.0223834203147083,0
NEO182,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04095,C10330,0,1,extended,back,180,270,1,1,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3709,,0.02598,0.642726,1e-05,0.331234,1e-05,1e-05,1e-05,1e-05,1e-05,1122,1084,,5278,683.098491598896,38.8143278460935,0.663710568531031,0.317939812844891,0.0223834203147083,0
NEO183,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04096,C10331,1,1,extended,back,180,270,0,1,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3710,,0.02598,0.642726,1e-05,0.331234,1e-05,1e-05,1e-05,1e-05,1e-05,1122,1084,,5278,683.098491598896,38.8143278460935,0.663710568531031,0.317939812844891,0.0223834203147083,0
NEO184,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04106,C10341,0,1,extended,back,,,,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3711,5458,0.020187,0.645549,1e-05,0.331164,1e-05,1e-05,1e-05,1e-05,0.003051,657,739,,5458,818.697490562889,,0.670663231579825,0.329155093351688,0.00244617770181479,0
NEO185,S11336,56.78,40.447,SAKHT1,6763,733,allen2022a,inhumation,R04097,C10332,0,1,extended,back,270,0,0,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3712,7034,0.017058,0.615127,1e-05,0.366372,1e-05,1e-05,1e-05,1e-05,0.001392,414,330,,7034,806.036183085748,,0.660920830449768,0.380516123694538,0,0.0030888566978369
NEO186,S11336,56.78,40.447,SAKHT1,6763,733,allen2022a,inhumation,R04098,C10333,0,1,extended,back,90,180,0,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3713,6922,0.025842,0.625963,1e-05,0.348135,1e-05,1e-05,1e-05,1e-05,1e-05,414,330,,6922,700.036183085748,,0.660777791264599,0.415501036927327,0,0.00255714211208608
NEO187,S11336,56.78,40.447,SAKHT1,6763,733,allen2022a,inhumation,R04099,C10334,0,1,crouched,left,45,90,0,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3714,4940,0.023178,0.638503,1e-05,0.338258,1e-05,1e-05,1e-05,1e-05,1e-05,1122,1084,,4940,345.098491598896,,0.633679231797297,0.195491055877633,0.109369811737587,0.00137166559518084
NEO188,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04100,C10335,0,1,extended,back,225,270,1,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3715,,0.02598,0.642726,1e-05,0.331234,1e-05,1e-05,1e-05,1e-05,1e-05,1122,1084,,5278,683.098491598896,38.8143278460935,0.663710568531031,0.317939812844891,0.0223834203147083,0
NEO189,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04101,C10336,0,1,extended,back,180,270,1,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3716,5648,0.031335,0.629628,1e-05,0.338977,1e-05,1e-05,1e-05,1e-05,1e-05,839,818,,5648,729.027535980062,,0.671990328536144,0.326362476606832,0,0
NEO192,S11336,56.78,40.447,SAKHT1,6763,733,allen2022a,inhumation,R04091,C10326,0,1,extended,back,180,270,0,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3717,6841,0.019893,0.636553,1e-05,0.343494,1e-05,1e-05,1e-05,1e-05,1e-05,839,818,,6841,642.027535980062,,0.66166035912795,0.438595289521532,0,0.00206434620189935
NEO193,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04102,C10337,0,1,extended,back,180,270,0,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3718,5453,0.017195,0.642547,1e-05,0.336686,1e-05,1e-05,1e-05,1e-05,0.003521,657,739,,5453,823.697490562889,,0.670663231579825,0.329155093351688,0.00244617770181479,0
NEO194,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04103,C10338,0,1,extended,back,180,270,1,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3719,5575,0.025656,0.650192,1e-05,0.324092,1e-05,1e-05,1e-05,1e-05,1e-05,708,262,,5575,787.697490562889,,0.671990328536144,0.326362476606832,0,0
NEO195,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04104,C10339,0,1,extended,back,180,270,0,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3720,5749,0.014577,0.655055,1e-05,0.32433,1e-05,1e-05,1e-05,1e-05,0.005988,839,818,,5749,628.027535980062,,0.672770759161909,0.329389333806841,0,0
NEO197,S11336,56.78,40.447,SAKHT2,5278,918,allen2022a,inhumation,R04105,C10340,0,1,,,180,270,1,0,косты2010а,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3721,5245,0.02598,0.642726,1e-05,0.331234,1e-05,1e-05,1e-05,1e-05,1e-05,1122,1084,,5245,650.098491598896,,0.657906158049972,0.302018872907576,0.0394757039320919,0
NEO199,S11309,52.2,107,FOFON1,7716,192,allen2022a,inhumation,R03789,C09393,,,,,,,,,allen2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3722,,0.016183,1e-05,1e-05,1e-05,1e-05,1e-05,0.436657,1e-05,0.5471,1121,1175,,7716,3792.6053341905,238.636505514055,,,,
NEO200,S11309,52.2,107,FOFON1,7716,192,allen2022a,inhumation,R03790,C09394,,,,,,,,,allen2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3723,,0.016183,1e-05,1e-05,1e-05,1e-05,1e-05,0.436657,1e-05,0.5471,1121,1175,,7716,3792.6053341905,238.636505514055,,,,
NEO201,S11309,52.2,107,FOFON1,7716,192,allen2022a,inhumation,R03791,C09395,,,,,,,,,allen2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3724,,0.016183,1e-05,1e-05,1e-05,1e-05,1e-05,0.436657,1e-05,0.5471,1121,1175,,7716,3792.6053341905,238.636505514055,,,,
NEO203,S11867,50.072,39.894,GOLKRI1,7466,112,sjögr2022a,inhumation,R04066,C09853,0,1,extended,back,135,225,1,0,скоро2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3725,,0.015686,0.558974,1e-05,0.213649,0.003049,0.084068,1e-05,0.124544,1e-05,18,37,,7466,467.227887208332,87.5922823455367,0.530462099735528,0.234345202018959,0.100193314480742,0.118503699582087
NEO204,S11867,50.072,39.894,GOLKRI1,7466,112,allen2022a,inhumation,R04054,C09841,0,1,,,135,180,0,1,скоро2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3726,,0.015686,0.558974,1e-05,0.213649,0.003049,0.084068,1e-05,0.124544,1e-05,18,37,,7466,467.227887208332,87.5922823455367,0.530462099735528,0.234345202018959,0.100193314480742,0.118503699582087
NEO205,S11867,50.072,39.894,GOLKRI1,7466,112,sjögr2022a,inhumation,R04067,C09854,0,1,extended,back,135,180,1,0,скоро2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3727,,0.015686,0.558974,1e-05,0.213649,0.003049,0.084068,1e-05,0.124544,1e-05,18,37,,7466,467.227887208332,87.5922823455367,0.530462099735528,0.234345202018959,0.100193314480742,0.118503699582087
NEO207,S11867,50.072,39.894,GOLKRI1,7466,112,allen2022a,inhumation,R04056,C09843,0,1,,,135,225,1,1,скоро2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3728,,0.015686,0.558974,1e-05,0.213649,0.003049,0.084068,1e-05,0.124544,1e-05,18,37,,7466,467.227887208332,87.5922823455367,0.530462099735528,0.234345202018959,0.100193314480742,0.118503699582087
NEO208,S11867,50.072,39.894,GOLKRI1,7466,112,allen2022a,inhumation,R04057,C09844,0,1,,,135,225,1,1,скоро2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3729,,0.015686,0.558974,1e-05,0.213649,0.003049,0.084068,1e-05,0.124544,1e-05,18,37,,7466,467.227887208332,87.5922823455367,0.530462099735528,0.234345202018959,0.100193314480742,0.118503699582087
NEO209,S11867,50.072,39.894,GOLKRI1,7466,112,allen2022a,inhumation,R04058,C09845,0,1,,,135,225,1,1,скоро2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3730,,0.015686,0.558974,1e-05,0.213649,0.003049,0.084068,1e-05,0.124544,1e-05,18,37,,7466,467.227887208332,87.5922823455367,0.530462099735528,0.234345202018959,0.100193314480742,0.118503699582087
NEO210,S11867,50.072,39.894,GOLKRI1,7466,112,allen2022a,inhumation,R04060,C09847,0,1,extended,back,90,180,1,1,скоро2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3731,,0.015686,0.558974,1e-05,0.213649,0.003049,0.084068,1e-05,0.124544,1e-05,18,37,,7466,467.227887208332,87.5922823455367,0.530462099735528,0.234345202018959,0.100193314480742,0.118503699582087
NEO211,S11867,50.072,39.894,GOLKRI1,7466,112,sjögr2022a,inhumation,R04068,C09855,0,1,extended,back,90,180,1,,скоро2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3732,,0.015686,0.558974,1e-05,0.213649,0.003049,0.084068,1e-05,0.124544,1e-05,18,37,,7466,467.227887208332,87.5922823455367,0.530462099735528,0.234345202018959,0.100193314480742,0.118503699582087
NEO212,S11867,50.072,39.894,GOLKRI1,7466,112,allen2022a,inhumation,R04062,C09849,0,1,extended,back,90,180,1,1,скоро2022a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3733,7390,0.015686,0.558974,1e-05,0.213649,0.003049,0.084068,1e-05,0.124544,1e-05,38,43,,7390,422.227887208332,,0.534647456966804,0.233061951761688,0.087315587046383,0.113246579194898
NEO213,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03735,C09339,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3734,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO214,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03736,C09340,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3735,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO215,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03737,C09341,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3736,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO216,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03738,C09342,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3737,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO217,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03739,C09343,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3738,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO218,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03740,C09344,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3739,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO219,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03741,C09345,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3740,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO220,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03728,C09332,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3741,3989,1e-05,0.342581,0.004535,0.154948,1e-05,0.497886,1e-05,1e-05,1e-05,728,779,,3989,316.154408096782,,0.285640582359539,0.181977809246098,0.449510346141893,0.000128311713010365
NEO221,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03729,C09333,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3742,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO222,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03742,C09346,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3743,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO223,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03730,C09334,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3744,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO224,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03731,C09335,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3745,3945,1e-05,0.324446,1e-05,0.183157,1e-05,0.492337,1e-05,1e-05,1e-05,545,524,,3945,352.547430827527,,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO225,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03732,C09336,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3746,3750,1e-05,0.329067,1e-05,0.193868,0.005399,0.461254,1e-05,0.010373,1e-05,178,155,,3750,279.459486172807,,0.303400761429861,0.209065628689361,0.440755367523968,0
NEO226,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03743,C09347,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3747,,0.001109,0.341752,1e-05,0.173909,0.001411,0.481516,0.000273,1e-05,1e-05,469,447,,3874,317.280689148577,36.8633270216662,0.295351718771599,0.203201235895575,0.445729522585817,0
NEO227,S10370,58.166,13.573,FALNEO,3874,78,allen2022a,inhumation,R03733,C09337,1,,,,,,0,0,blank2018a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3748,3948,1e-05,0.331871,1e-05,0.183852,0.000316,0.483911,1e-05,1e-05,1e-05,545,524,,3948,355.547430827527,,0.295351718771599,0.203201235895575,0.445729522585817,0
