IND	LAT	LON	TIME	ANCE1	ANCE2	ANCE3	ANCE4	ANCE5	ANCE6	ANCE7	ANCE8	ANCE9
Lebanese8AS15	33.8946149854083	35.4183486846741	0	1e-05	0.070507	0.019372	0.003674	0.001387	0.529951	1e-05	0.371083	0.004006
Lebanese10AQ127	33.9840148064867	35.5054829590954	0	0.004064	0.079704	0.056683	0.000809	0.00423	0.50283	1e-05	0.342601	0.009068
Lebanese11AS14	33.857348652659	35.4404505393934	0	1e-05	0.077326	0.030858	0.00889	1e-05	0.524851	0.003682	0.351217	0.003156
Lebanese20AR21	33.8014992465358	35.5964605019893	0	1e-05	0.079123	0.041707	1e-05	1e-05	0.504569	0.001385	0.373176	1e-05
Lebanese24AR27	33.895202318728	35.4770183296408	0	0.011309	0.069201	0.05021	0.020465	1e-05	0.461562	1e-05	0.383774	0.003459
Lebanese2AQ121	33.8425558197405	35.5153641977347	0	0.001421	0.071274	0.051341	0.012449	1e-05	0.469933	1e-05	0.380143	0.013419
Lebanese2AQ127	33.919063310707	35.5629257475957	0	0.00879	0.082936	0.051839	0.019039	0.003863	0.448162	0.012354	0.371658	0.001359
Lebanese30AR21	33.968500053985	35.5742488412186	0	1e-05	0.087547	0.051534	1e-05	0.012971	0.474444	0.010903	0.361916	0.000664
Lebanese6AS15	33.8478702281695	35.5320670356043	0	1e-05	0.089824	0.045295	0.015863	1.1e-05	0.490181	0.004741	0.348048	0.006026
Lebanese7AQ150	33.9312618799135	35.4024035712238	0	1e-05	0.09216	0.0447	1e-05	0.002351	0.48337	0.014861	0.348185	0.014351
Lebanese7AR20	33.9633774394728	35.4595249052625	0	0.000415	0.104605	0.024022	1e-05	0.004072	0.498395	0.008745	0.359727	1e-05
Lebanese7AR23	33.8056560735777	35.5018240099773	0	1e-05	0.065682	0.034168	0.006547	0.001087	0.500568	0.002353	0.383106	0.006478
Lebanon1	33.7758747152332	35.5790486275964	0	0.00553	0.060786	0.021449	0.007462	0.003859	0.523542	1e-05	0.377353	1e-05
Lebanon2	33.8403747306485	35.6371610268764	0	0.000425	0.081039	0.040287	1e-05	1e-05	0.486133	1e-05	0.379191	0.012896
Lebanon3	33.8916299095657	35.4758214361779	0	1e-05	0.082301	0.039503	0.012175	0.00836	0.497268	1e-05	0.360363	1e-05
Lebanon4	33.8713309683185	35.5778831369057	0	0.000338	0.038462	0.105896	0.011931	0.00913	0.487706	1e-05	0.343314	0.003213
Lebanon5	33.7975348724332	35.5124324663356	0	0.008385	0.049095	0.115011	0.003756	1e-05	0.467312	1e-05	0.356412	1e-05
Lebanon6	33.888689075252	35.5835541933589	0	0.01474	0.090788	0.034284	0.012907	0.00813	0.426531	0.025812	0.36848	0.018329
Lebanon7	33.8456440638099	35.5695465064421	0	0.000343	0.085767	0.051642	0.015878	0.008194	0.484847	0.006628	0.346691	1e-05
Lebanon8	33.7216099064611	35.5380722223129	0	0.002151	0.097919	0.036155	0.009232	0.006341	0.44999	0.025666	0.356067	0.01648
Adana23108	37.0711681020912	35.3690482535213	0	1e-05	0.073539	0.022729	0.01049	0.002709	0.500711	1e-05	0.385015	0.004787
Adana23112	37.064657926606	35.3276839860529	0	1e-05	0.122787	0.007768	0.011718	0.002072	0.404852	0.067263	0.336807	0.046724
Adana23113	37.0983238757588	35.4136063549481	0	0.003898	0.151459	0.001011	0.010173	0.003478	0.362906	0.009624	0.446148	0.011302
Adana23114	36.9311057172716	35.2375498025492	0	0.002571	0.128795	0.003292	0.006189	1e-05	0.426172	0.032128	0.369404	0.031439
Adana23117	37.0966515952256	35.3238975937758	0	0.004675	0.132696	0.009452	0.01313	0.00128	0.420498	0.049549	0.33604	0.032679
Adana23133	36.993369865464	35.2499473719671	0	0.001572	0.118075	0.024333	1e-05	1e-05	0.439408	0.023175	0.351689	0.041727
Adana23136	36.9733214844484	35.3148343794327	0	1e-05	0.094169	0.029968	1e-05	1e-05	0.503939	1e-05	0.369681	0.002203
Adana23144	37.0577808771282	35.387533973977	0	1e-05	0.136798	0.021532	0.014584	0.015118	0.36184	0.076996	0.324769	0.048353
Adana23147	36.9647140253335	35.3674990265444	0	0.00207	0.103941	0.03114	0.016879	0.003742	0.46016	0.011576	0.335051	0.035441
Adana23150	36.9458724708762	35.2573963378835	0	0.008198	0.158608	0.012127	0.048223	0.008344	0.430397	0.018577	0.278508	0.037018
Aydin18112	37.8210468312725	27.7822534139454	0	0.000565	0.137533	0.012278	0.008363	0.002673	0.423229	0.075558	0.282705	0.057098
Aydin18419	37.7727955423761	27.9111726054642	0	0.000536	0.134191	0.004367	0.02773	1e-05	0.431009	0.071504	0.265942	0.064711
Aydin18483	37.7560093103908	27.7836221760325	0	1e-05	0.137976	0.008751	0.013444	1e-05	0.3849	0.094799	0.293751	0.066359
Aydin18596	37.8493568160571	27.8989539744053	0	0.007213	0.141377	0.003818	0.031499	1e-05	0.384551	0.089003	0.278698	0.06383
Aydin18636	37.8012073812541	27.7306764806807	0	1e-05	0.130142	0.012509	0.0366	1e-05	0.398866	0.052856	0.309454	0.059552
Aydin18784	37.9248467278201	27.8775875658914	0	0.00024	0.141177	0.007069	0.022353	0.013906	0.43279	0.061997	0.257743	0.062724
Aydin18873	37.9033748653252	27.7624708943721	0	0.004689	0.144572	0.007718	0.034766	0.006693	0.449232	0.043077	0.254825	0.054429
Balikesir16653	39.4399168505427	27.5886583795026	0	0.004838	0.151649	0.008921	0.021774	0.006387	0.400044	0.061044	0.28644	0.058903
Balikesir16675	39.3421235909313	27.5584372661263	0	1e-05	0.144601	0.009262	0.023608	0.001583	0.420197	0.071752	0.261866	0.067122
Balikesir16790	39.3668371351063	27.4963984836545	0	0.00315	0.153149	0.005764	0.010931	0.001038	0.42402	0.082567	0.269082	0.0503
Balikesir16837	39.4422226016503	27.4886915771011	0	1e-05	0.160892	4e-04	0.035472	0.006588	0.400188	0.066236	0.261567	0.068647
Balikesir16887	39.4439279364049	27.4533113100287	0	1e-05	0.140845	0.00017	0.022703	0.002806	0.427764	0.083552	0.246534	0.075615
Balikesir17006	39.3859912116639	27.5934727818426	0	1e-05	0.157925	0.005799	0.019927	0.00182	0.415179	0.074819	0.258427	0.066093
Istanbul15781	41.0776475977898	28.9630105558783	0	1e-05	0.187913	0.01749	0.065556	0.010013	0.479844	0.009369	0.204058	0.025747
Istanbul17778	41.038810524838	29.0172973321751	0	1e-05	0.139379	0.002755	1e-05	0.003989	0.410199	0.058916	0.333484	0.051259
Istanbul19185	41.1078441603389	29.0418108675163	0	1e-05	0.150233	0.003145	0.013866	0.00516	0.435573	0.051264	0.305804	0.034945
Istanbul19708	40.9849827401154	28.9556980283931	0	0.004667	0.134469	0.004749	0.000412	0.001932	0.401925	0.073345	0.328116	0.050386
Istanbul19810	40.981583219422	29.0227918648627	0	0.00756	0.151675	1e-05	0.017823	0.005996	0.427452	0.041968	0.330611	0.016906
Istanbul20010	41.0619206198771	29.031795329554	0	0.005306	0.140988	0.00431	1e-05	0.003891	0.420515	0.031811	0.362085	0.031084
Istanbul20040	40.9618984992895	28.9893943892792	0	1e-05	0.145769	0.008171	0.006716	0.002972	0.376434	0.021988	0.423629	0.014312
Istanbul25081	41.1172822636366	28.8989779965021	0	0.003036	0.177374	0.00755	0.025259	0.001416	0.43534	0.044042	0.283136	0.022847
Istanbul25095	41.0083035973646	28.9198301057331	0	0.006006	0.211334	0.005659	0.079642	0.00315	0.463119	0.047668	0.164206	0.019218
Istanbul25098	40.9314472493529	28.9813954776153	0	1e-05	0.216393	0.00646	0.07643	0.004644	0.532298	0.0152	0.142648	0.005918
Kayseri23271	38.6982627909817	35.513815960912	0	0.001422	0.13029	0.000759	1e-05	0.008383	0.4655	0.023358	0.35887	0.011408
Kayseri23549	38.7199680780712	35.3861817291193	0	1e-05	0.120587	0.008856	0.01444	0.007592	0.419036	0.05053	0.339211	0.039738
Kayseri23892	38.760766291311	35.5373986222502	0	0.0095	0.116847	0.00916	0.008584	0.000661	0.437344	0.041638	0.344167	0.0321
Kayseri23967	38.6531100051198	35.4484921104461	0	1e-05	0.123194	0.00402	0.028865	0.002505	0.404283	0.046621	0.350855	0.039646
Kayseri24032	38.6348798932228	35.3811200148612	0	0.001599	0.145699	0.007936	1e-05	0.00909	0.425577	0.026052	0.340696	0.043341
Kayseri24075	38.7597788167372	35.4904550790973	0	0.000487	0.130448	0.006907	0.012519	0.004509	0.440758	0.036981	0.355295	0.012095
Kayseri24266	38.666880034674	35.4780004776735	0	0.00189	0.139274	0.004235	0.010323	0.009181	0.434775	0.03104	0.339907	0.029375
Kayseri24276	38.806521618478	35.4243857188337	0	1e-05	0.126446	0.009359	0.00132	1e-05	0.45236	0.026151	0.358861	0.025484
Kayseri24392	38.7308624981623	35.4900028138608	0	0.006537	0.134254	0.003911	0.016747	1e-05	0.449864	0.04539	0.327755	0.015532
Kayseri24402	38.8027088822052	35.432095583966	0	0.002259	0.139625	0.011227	0.014675	1e-05	0.45067	0.041229	0.316868	0.023438
Trabzon21173	40.9834866501857	39.7560548343416	0	1e-05	0.105088	1e-05	1e-05	0.002383	0.478946	1e-05	0.413533	1e-05
Trabzon21174	40.9594268923625	39.7728611577954	0	0.009303	0.126977	1e-05	1e-05	1e-05	0.47467	1e-05	0.389	1e-05
Trabzon21177	40.9643431453966	39.76969616252	0	1e-05	0.105003	0.004173	1e-05	0.000348	0.477576	1e-05	0.411369	0.001501
Trabzon21515	41.0809869305696	39.6997515440173	0	1e-05	0.113356	1e-05	1e-05	1e-05	0.502285	1e-05	0.384299	1e-05
Trabzon21534	40.9305940411519	39.7116732178908	0	0.005722	0.112741	0.003871	1e-05	0.009763	0.494144	0.005562	0.367505	0.000682
Trabzon21544	41.014999729814	39.7642413982376	0	0.000309	0.111668	0.000634	1e-05	1e-05	0.489362	0.000991	0.392258	0.004757
Trabzon21557	40.9715927144978	39.754020657083	0	1e-05	0.094033	0.001667	1e-05	0.008522	0.50495	1e-05	0.38566	0.005137
Trabzon21575	41.0092714626342	39.6804844000563	0	0.006119	0.11397	1e-05	1e-05	0.001259	0.488098	0.007759	0.377032	0.005743
Trabzon21645	41.0263668620028	39.7466561243124	0	1e-05	0.122671	0.001692	1e-05	0.003264	0.483038	0.000724	0.377925	0.010665
Turkish4BA57	39.4748878971953	29.8807443217561	0	0.008457	0.146721	0.000586	0.027594	0.007196	0.429239	0.054598	0.269283	0.056325
Turkish7BA57	41.104838708546	28.9047611524072	0	1e-05	0.13643	0.007963	0.048486	1e-05	0.449164	0.046136	0.252646	0.059154
Turkish8BA62	39.726636666758	27.9186044946034	0	0.002211	0.17906	0.003007	0.056354	0.003649	0.431878	0.048726	0.232946	0.042168
Turkish9BA57	38.3984486813936	27.1830136427842	0	0.001362	0.139795	0.002915	0.01275	0.006564	0.424079	0.054943	0.313141	0.044452
Assyrian152	37.2148382809665	43.5790951846261	0	1e-05	0.107169	0.002621	1e-05	0.014466	0.450743	1e-05	0.424035	0.000935
Assyrian151	37.4376054670941	43.9239256390464	0	0.002056	0.100333	0.006348	1e-05	1e-05	0.444526	1e-05	0.446696	1e-05
Assyrian165	37.4515749526024	43.9700926635973	0	1e-05	0.096068	0.002814	1e-05	0.00557	0.458082	0.004315	0.431914	0.001217
Assyrian153	37.6343517221883	44.367542081112	0	0.002495	0.107307	0.007666	1e-05	1e-05	0.440121	1e-05	0.442372	1e-05
Assyrian163	37.644022930311	44.3056224506535	0	0.00235	0.101137	0.009463	0.000939	0.001314	0.445841	0.002232	0.436713	1e-05
SephardiJewTurkey4950	41.0849709437042	29.0182489615865	0	0.000785	0.122085	0.029466	0.039362	1e-05	0.536203	1e-05	0.271005	0.001072
SephardiJewTurkey4953	41.1024349680916	28.9805532356724	0	1e-05	0.090724	0.046505	0.034963	0.00451	0.56658	1e-05	0.256161	0.000537
SephardiJewTurkey4955	41.0883473562822	29.0483996705618	0	0.004568	0.102109	0.036026	0.044469	1e-05	0.547125	1e-05	0.254969	0.010713
SephardiJewTurkey5033	41.0184731951729	29.0237117089797	0	0.002485	0.092623	0.030841	0.034059	1e-05	0.576055	1e-05	0.263907	1e-05
SephardiJewTurkey5075	41.0344343651366	28.9162236378063	0	1e-05	0.120792	0.032784	0.031626	0.003144	0.545087	1e-05	0.266536	1e-05
SephardiJewTurkey5832	41.0641622389015	28.8913512513041	0	0.005628	0.103014	0.03289	0.020036	0.000745	0.557042	0.006686	0.273949	1e-05
SephardiJewTurkey5877	40.9515245773178	28.8515978662297	0	0.007469	0.108681	0.028563	0.022526	0.000451	0.561241	1e-05	0.263837	0.007222
SephardiJewTurkey6077	41.0543975878786	28.8656233146321	0	0.000173	0.103783	0.033858	0.026054	1e-05	0.557145	1e-05	0.275787	0.003179
IranianJew1132	35.6985481837299	51.3698870475218	0	1e-05	0.087127	0.010889	1e-05	0.002536	0.456142	0.001359	0.441918	1e-05
IranianJew1143	35.726779129589	51.5034105257876	0	0.000845	0.091137	0.013117	1e-05	1.4e-05	0.443058	1e-05	0.450949	0.00086
IranianJew1159	35.7703349566553	51.411318983119	0	0.003686	0.085063	0.008546	1e-05	1e-05	0.432852	1e-05	0.465653	0.004169
IranianJew1409	35.7704653053079	51.4115789555758	0	1e-05	0.097147	0.010239	1e-05	0.009265	0.440218	1e-05	0.436757	0.006343
IranianJew1513	35.6730451628566	51.4381863428094	0	0.008705	0.072742	0.00348	0.002626	0.004376	0.445173	0.005874	0.457015	1e-05
IranianJew1556	35.6813824275509	51.4886856104527	0	1e-05	0.078129	0.015996	1e-05	1.8e-05	0.476315	0.017326	0.412185	1e-05
IranianJew1557	35.7467062690295	51.4213793240301	0	0.007147	0.133842	0.008251	0.007008	0.002129	0.384508	1e-05	0.457094	1e-05
IranianJew1832	35.7981280417647	51.4550964623503	0	0.00094	0.093826	0.013723	0.000801	0.001574	0.441619	0.00811	0.439398	1e-05
IranianJew1845	35.7285389517434	51.3850382359047	0	0.001749	0.078869	0.006051	0.007509	0.011199	0.411915	1e-05	0.476406	0.006291
IraqiJew1417	33.3451672828011	44.5062621163949	0	1e-05	0.076596	0.015754	1e-05	1e-05	0.477003	1e-05	0.430596	1e-05
IraqiJew1430	33.2947337955888	44.4694358512573	0	1e-05	0.06917	0.013435	0.002014	0.00887	0.456807	1e-05	0.449675	1e-05
IraqiJew1771	33.3823945319001	44.3802900800761	0	0.000597	0.080947	0.012064	0.009971	0.009686	0.44833	1e-05	0.438331	6.4e-05
IraqiJew4061	33.2560350482073	44.3209797532577	0	1e-05	0.074819	0.012908	1e-05	1.3e-05	0.463112	1e-05	0.449108	1e-05
IraqiJew4241	33.3056621810608	44.3535395358037	0	0.002349	0.075943	0.019259	1e-05	0.006365	0.474376	1e-05	0.421677	1e-05
IraqiJew4291	33.3239790668432	44.495420671748	0	0.005464	0.061441	0.014466	1e-05	3e-04	0.477281	0.000724	0.440303	1e-05
UZB101_turkmen	42.5319316283241	59.6407902285364	0	0.00061	0.140326	0.005154	0.01248	0.017645	0.283603	0.126617	0.329465	0.084101
UZB102_turkmen	42.5455198020115	59.6436877190508	0	1e-05	0.177053	0.002776	0.005245	1e-05	0.268743	0.148079	0.269781	0.128302
UZB105_turkmen	42.4448790030461	59.6779972738959	0	0.000396	0.175824	0.005289	0.029532	0.002257	0.191352	0.276091	0.153374	0.165884
UZB111_turkmen	42.5316932090931	59.6666440331284	0	0.001978	0.174506	0.003283	0.005303	0.009605	0.242828	0.16939	0.29769	0.095417
UZB150_turkmen	42.4619802008756	59.6759394993912	0	0.002448	0.152061	0.000612	0.012176	0.015616	0.230848	0.171547	0.316543	0.098148
UZB178_turkmen	42.4904471471347	59.609787863344	0	0.011617	0.149487	1e-05	0.020676	0.002802	0.200005	0.23121	0.225155	0.159038
UZB180_turkmen	42.4518686760124	59.554364849152	0	1e-05	0.180943	0.002599	0.025529	0.009717	0.202701	0.189719	0.242571	0.146211
usb2	41.2456477028597	69.2854241726734	0	0.006477	0.149788	0.009336	0.01919	0.006969	0.172881	0.28251	0.163887	0.188961
usb6	41.2475914903264	69.1940454175044	0	1e-05	0.164727	0.000853	0.01335	0.013303	0.164442	0.273798	0.226708	0.142808
usb8	41.33484251488	69.2885570589267	0	0.014389	0.167509	1e-05	0.030905	0.012414	0.142381	0.255465	0.244365	0.132563
usb24	41.2507118730154	69.2311744969152	0	0.000186	0.173851	1e-05	0.025327	0.003869	0.1698	0.271102	0.206453	0.149402
usb25	41.3073389695305	69.2271598598734	0	1e-05	0.137446	0.003353	0.029403	0.004261	0.16206	0.296969	0.180777	0.185722
usb35	41.2097262935527	69.2807319328934	0	1e-05	0.162623	0.00712	0.023912	0.003955	0.180522	0.266913	0.193193	0.161752
usb40	41.3588626422267	69.2267905194592	0	1e-05	0.139121	0.003837	0.019392	1e-05	0.152949	0.336884	0.142033	0.205764
usb64	41.1913963764254	69.2144196610246	0	1e-05	0.206133	1e-05	0.004733	0.020254	0.191808	0.197405	0.295493	0.084153
usb72	41.3331539988332	69.209340749383	0	0.003125	0.172417	0.00873	0.014937	0.015848	0.236558	0.169901	0.280027	0.098457
usb78	41.244357727496	69.2646802547201	0	0.001446	0.177789	0.009023	0.033069	0.005523	0.2167	0.187734	0.241097	0.127618
tdj126_shugnan	37.4126191847492	71.5442051414494	0	0.012641	0.307829	0.003556	0.028268	0.014524	0.181097	0.060731	0.372412	0.018943
tdj252_ishkashim	37.4160324985161	71.6150211944804	0	0.005224	0.28616	1e-05	0.027435	0.030225	0.149147	0.084627	0.382823	0.034349
tdj255_ishkashim	37.4271294144914	71.6732412333228	0	0.005045	0.276209	1e-05	0.028602	0.02197	0.173987	0.093262	0.391815	0.0091
tdj269_ishkashim	37.350890223356	71.6849557532091	0	0.009232	0.307718	0.004184	0.032401	0.029382	0.152595	0.084959	0.358024	0.021506
tdj305_shugnan	37.4265343615785	71.4988620512281	0	0.01256	0.298163	1e-05	0.037243	0.013594	0.210382	0.055896	0.333154	0.038997
tdj508_rushan	37.3370737928897	71.5248689576611	0	0.004215	0.285551	0.000315	0.035272	0.006361	0.219006	0.072225	0.340782	0.036275
tdj868_rushan	37.3984059548937	71.6894275371078	0	0.011643	0.305251	0.007705	0.045359	0.012147	0.196791	0.041657	0.350424	0.029023
tdj979_shugnan	37.252820544038	71.608218859192	0	1e-05	0.300639	1e-05	0.036054	0.020825	0.202354	0.054081	0.363423	0.022603
Bishkek28442	42.8211016131844	74.7076789900009	0	1e-05	0.112944	1e-05	0.012486	1e-05	0.114208	0.410239	0.080831	0.269262
Bishkek28443	42.9495275436249	74.637420233693	0	0.005107	0.114372	1e-05	0.013595	1e-05	0.126515	0.417044	0.067476	0.255871
Bishkek28445	42.934240703918	74.6436187195871	0	0.013719	0.104278	1e-05	0.003602	0.000706	0.111327	0.396494	0.093249	0.276616
Bishkek28446	42.930827905871	74.5621678964514	0	1e-05	0.107032	0.00639	0.027901	1e-05	0.125244	0.400421	0.086531	0.246461
Bishkek28449	42.9226317568496	74.6978619010002	0	0.003264	0.106654	1e-05	0.009703	0.000128	0.128218	0.424506	0.057504	0.270012
Bishkek28451	42.9043709679786	74.5845286262501	0	1e-05	0.110572	0.001287	0.007573	1e-05	0.117678	0.412611	0.069899	0.28036
Bishkek28452	42.9079194020759	74.5442413291708	0	0.000338	0.109931	0.004996	0.016081	1e-05	0.103543	0.393353	0.095327	0.276421
Bishkek28454	42.8471962311119	74.6005443395861	0	0.000352	0.102018	1e-05	0.011446	1e-05	0.088122	0.42413	0.094275	0.279637
Bishkek28456	42.8337704468798	74.5480235608108	0	1e-05	0.107506	0.000136	0.026605	1e-05	0.111273	0.399097	0.096444	0.258919
HGDP00099	33.540745326085	70.0730091958307	0	0.00574	0.108007	1e-05	0.013152	0.001363	0.13309	0.357856	0.196572	0.18421
HGDP00103	33.4983678704593	70.0925500865094	0	0.006233	0.125853	1e-05	0.016411	0.010826	0.101415	0.351149	0.197551	0.190553
HGDP00106	33.4830531202257	69.9192023952492	0	1e-05	0.162786	1e-05	0.006361	0.017258	0.135351	0.345267	0.186186	0.146771
HGDP00109	33.4291145895142	70.0614794644061	0	0.004157	0.132662	1e-05	0.011837	0.020532	0.108521	0.325909	0.215436	0.180936
HGDP00110	33.4590050711297	70.0861354709137	0	0.004859	0.131228	1e-05	0.014762	0.01234	0.122018	0.350634	0.230843	0.133307
HGDP00115	33.4149970134255	69.9055707546417	0	1e-05	0.148252	1e-05	0.018845	0.011805	0.092223	0.349319	0.193635	0.185901
HGDP00116	33.5255861132406	70.0485736961011	0	0.009257	0.136314	0.003412	0.020975	0.005794	0.107945	0.349648	0.203207	0.163449
HGDP00118	33.5027709028218	69.9400696654338	0	1e-05	0.130209	0.002857	0.020525	0.018144	0.099936	0.329994	0.236839	0.161485
HGDP00120	33.5503444786184	69.9394111709204	0	1e-05	0.136624	0.002066	0.012591	1e-05	0.12359	0.334198	0.220427	0.170484
HGDP00121	33.5711758473888	69.9654122239444	0	1e-05	0.128665	1e-05	0.011605	0.010278	0.105997	0.368019	0.208151	0.167265
HGDP00122	33.5112996195909	70.0543863446452	0	1e-05	0.131025	1e-05	0.005914	0.019622	0.113006	0.351383	0.20965	0.16938
HGDP00124	33.5494105187245	70.0619394639973	0	0.001684	0.143537	1e-05	0.020434	0.013763	0.116039	0.330363	0.214894	0.159277
HGDP00125	33.4238872154616	70.059883365361	0	1e-05	0.129708	0.000422	0.01026	0.012491	0.112717	0.369019	0.209511	0.155861
HGDP00127	33.5108446417842	70.0746898134705	0	0.001342	0.142379	0.007111	0.008319	0.005387	0.117638	0.346628	0.186422	0.184777
HGDP00336	36.5004335582722	73.9561903839931	0	0.002668	0.216524	0.003439	0.024931	0.045713	0.052388	0.185083	0.433077	0.036176
HGDP00338	36.5292385992594	74.0333913264796	0	0.002036	0.235023	0.003366	0.01669	0.038873	0.079545	0.154774	0.433762	0.035931
HGDP00341	36.5894958790392	73.9662806360051	0	0.00888	0.237843	0.003782	0.010511	0.046767	0.05616	0.154499	0.443575	0.037981
HGDP00346	36.4866608074401	74.0271293603815	0	1e-05	0.224165	1e-05	0.003933	0.042923	0.071374	0.182891	0.448662	0.026032
HGDP00351	36.4486463242676	73.9031395102851	0	0.016652	0.225037	0.002272	0.010096	0.035325	0.070474	0.166077	0.457865	0.016202
HGDP00356	36.4676610760856	73.9886510632466	0	0.004123	0.236171	1e-05	0.02234	0.044181	0.05337	0.163116	0.451426	0.025263
HGDP00359	36.4349440110847	74.0133516316302	0	0.015077	0.202863	0.003128	0.020779	0.045174	0.055724	0.166341	0.472114	0.0188
HGDP00364	36.569193512667	73.9935947605874	0	1e-05	0.225534	1e-05	0.012916	0.046626	0.07799	0.157137	0.448801	0.030975
HGDP00371	36.5174146759324	73.9938036075328	0	0.007343	0.237027	0.00225	0.026184	0.046093	0.053101	0.161998	0.42906	0.036943
HGDP00372	36.4665125763975	74.0172059431206	0	0.007402	0.225774	1e-05	0.014539	0.043649	0.052548	0.170808	0.454294	0.030976
HGDP00382	36.5852023686748	73.9093519701157	0	0.022691	0.221407	0.001783	0.015104	0.043635	0.069377	0.171215	0.438813	0.015975
HGDP00388	36.495090435259	74.0014801266603	0	0.002707	0.209867	0.003962	0.012468	0.045505	0.064607	0.165481	0.48146	0.013943
HGDP00392	36.5088308372069	73.9486771109048	0	0.008738	0.228044	1e-05	0.018036	0.039829	0.057403	0.166354	0.460968	0.020619
HGDP00402	36.4181503673084	73.9460413607769	0	0.009528	0.226536	0.002337	0.017639	0.032251	0.070534	0.170723	0.440121	0.03033
HGDP00407	36.454950872669	73.9339464880992	0	0.006098	0.221442	1e-05	0.018327	0.047061	0.054238	0.179229	0.444535	0.029061
HGDP00412	36.4314505896531	73.967363203736	0	0.005445	0.235621	1e-05	0.023497	0.043821	0.05613	0.154114	0.450929	0.030432
HGDP00417	36.5175601327326	74.0518374761101	0	0.012953	0.224574	0.006948	0.025018	0.04245	0.04782	0.154758	0.456275	0.029204
HGDP00423	36.5679988204036	74.0967108659912	0	0.004689	0.218914	0.00492	0.012075	0.035451	0.076929	0.166946	0.443331	0.036745
